#idx	phe_file	sumstats_file	n_lines	n_non-NA_lines
331	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/9797/phe/BIN_FC12006152.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/9797/white_british/ukb24983_v2_hg19.BIN_FC12006152.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	779825
332	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN_FC12006154.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/24611/white_british/ukb24983_v2_hg19.BIN_FC12006154.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	776883
333	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN_FC12006155.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/24611/white_british/ukb24983_v2_hg19.BIN_FC12006155.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	768575
334	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN_FC12006179.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/24611/white_british/ukb24983_v2_hg19.BIN_FC12006179.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	777046
335	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN_FC130020544.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10483/24613/white_british/ukb24983_v2_hg19.BIN_FC130020544.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	779830
336	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/9797/phe/BIN_FC13006155.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/9797/white_british/ukb24983_v2_hg19.BIN_FC13006155.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	779801
337	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN_FC140020544.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10483/24613/white_british/ukb24983_v2_hg19.BIN_FC140020544.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	779830
338	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/9797/phe/BIN_FC14006155.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/9797/white_british/ukb24983_v2_hg19.BIN_FC14006155.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	779801
339	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN_FC150020544.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10483/24613/white_british/ukb24983_v2_hg19.BIN_FC150020544.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	779830
340	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/9797/phe/BIN_FC15006155.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/9797/white_british/ukb24983_v2_hg19.BIN_FC15006155.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	779801
341	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN_FC160020544.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10483/24613/white_british/ukb24983_v2_hg19.BIN_FC160020544.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	779830
342	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/9797/phe/BIN_FC16006155.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/9797/white_british/ukb24983_v2_hg19.BIN_FC16006155.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	779801
343	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN_FC170020544.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10483/24613/white_british/ukb24983_v2_hg19.BIN_FC170020544.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	779830
344	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/9797/phe/BIN_FC17006155.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/9797/white_british/ukb24983_v2_hg19.BIN_FC17006155.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	779801
345	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/9797/phe/BIN_FC18006155.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/9797/white_british/ukb24983_v2_hg19.BIN_FC18006155.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	779801
346	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/9797/phe/BIN_FC19006155.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/9797/white_british/ukb24983_v2_hg19.BIN_FC19006155.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	779801
347	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN_FC20003486.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/24611/white_british/ukb24983_v2_hg19.BIN_FC20003486.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	750622
348	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN_FC20006157.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/24611/white_british/ukb24983_v2_hg19.BIN_FC20006157.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	769860
349	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/2001702/25279/phe/BIN_FC20012187.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/2001702/25279/white_british/ukb24983_v2_hg19.BIN_FC20012187.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	752104
350	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/2001702/25279/phe/BIN_FC20012323.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/2001702/25279/white_british/ukb24983_v2_hg19.BIN_FC20012323.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	751861
351	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN_FC2001747.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/24611/white_british/ukb24983_v2_hg19.BIN_FC2001747.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	779823
352	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN_FC20020018.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/24611/white_british/ukb24983_v2_hg19.BIN_FC20020018.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	773752
353	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10136/21731/phe/BIN_FC20020126.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10136/21731/white_british/ukb24983_v2_hg19.BIN_FC20020126.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	765483
354	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN_FC20020544.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10483/24613/white_british/ukb24983_v2_hg19.BIN_FC20020544.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	779830
355	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN_FC20020546.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10483/24613/white_british/ukb24983_v2_hg19.BIN_FC20020546.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	779830
356	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN_FC20020547.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10483/24613/white_british/ukb24983_v2_hg19.BIN_FC20020547.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	779830
357	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN_FC20020548.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10483/24613/white_british/ukb24983_v2_hg19.BIN_FC20020548.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	751598
358	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN_FC20020549.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10483/24613/white_british/ukb24983_v2_hg19.BIN_FC20020549.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	779830
359	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN_FC20020550.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10483/24613/white_british/ukb24983_v2_hg19.BIN_FC20020550.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	779830
360	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN_FC20020551.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10483/24613/white_british/ukb24983_v2_hg19.BIN_FC20020551.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	779830
361	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN_FC20020552.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10483/24613/white_british/ukb24983_v2_hg19.BIN_FC20020552.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	779830
362	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/2001702/25279/phe/BIN_FC20021072.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/2001702/25279/white_british/ukb24983_v2_hg19.BIN_FC20021072.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	715487
363	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN_FC2002247.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/24611/white_british/ukb24983_v2_hg19.BIN_FC2002247.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	778070
364	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN_FC20022506.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/24611/white_british/ukb24983_v2_hg19.BIN_FC20022506.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	759028
365	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN_FC2006144.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/24611/white_british/ukb24983_v2_hg19.BIN_FC2006144.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	779825
366	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10136/21731/phe/BIN_FC2006148.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10136/21731/white_british/ukb24983_v2_hg19.BIN_FC2006148.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	772025
367	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN_FC2006149.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/24611/white_british/ukb24983_v2_hg19.BIN_FC2006149.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	779825
368	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN_FC2006150.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/24611/white_british/ukb24983_v2_hg19.BIN_FC2006150.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	778207
369	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN_FC2006152.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/24611/white_british/ukb24983_v2_hg19.BIN_FC2006152.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	778003
370	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN_FC2006153.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/24611/white_british/ukb24983_v2_hg19.BIN_FC2006153.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	774854
371	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/9797/phe/BIN_FC2006154.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/9797/white_british/ukb24983_v2_hg19.BIN_FC2006154.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	779773
372	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN_FC2006155.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/24611/white_british/ukb24983_v2_hg19.BIN_FC2006155.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	778294
373	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN_FC2006177.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/24611/white_british/ukb24983_v2_hg19.BIN_FC2006177.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	774608
374	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/9797/phe/BIN_FC2006179.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/9797/white_british/ukb24983_v2_hg19.BIN_FC2006179.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	779823
375	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN_FC30003486.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/24611/white_british/ukb24983_v2_hg19.BIN_FC30003486.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	748340
376	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN_FC30006157.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/24611/white_british/ukb24983_v2_hg19.BIN_FC30006157.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	769860
377	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/2001702/25279/phe/BIN_FC30012187.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/2001702/25279/white_british/ukb24983_v2_hg19.BIN_FC30012187.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	752438
378	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/2001702/25279/phe/BIN_FC30012323.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/2001702/25279/white_british/ukb24983_v2_hg19.BIN_FC30012323.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	751569
379	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN_FC3001747.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/24611/white_british/ukb24983_v2_hg19.BIN_FC3001747.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	779823
380	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10136/21731/phe/BIN_FC30020126.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10136/21731/white_british/ukb24983_v2_hg19.BIN_FC30020126.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	765477
381	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN_FC30020544.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10483/24613/white_british/ukb24983_v2_hg19.BIN_FC30020544.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	779830
382	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN_FC30020546.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10483/24613/white_british/ukb24983_v2_hg19.BIN_FC30020546.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	779830
383	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN_FC30020547.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10483/24613/white_british/ukb24983_v2_hg19.BIN_FC30020547.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	779830
384	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN_FC30020548.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10483/24613/white_british/ukb24983_v2_hg19.BIN_FC30020548.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	751598
385	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN_FC30020549.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10483/24613/white_british/ukb24983_v2_hg19.BIN_FC30020549.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	779830
386	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN_FC30020550.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10483/24613/white_british/ukb24983_v2_hg19.BIN_FC30020550.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	779830
387	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN_FC30020551.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10483/24613/white_british/ukb24983_v2_hg19.BIN_FC30020551.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	779830
388	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/2001702/25279/phe/BIN_FC30021072.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/2001702/25279/white_british/ukb24983_v2_hg19.BIN_FC30021072.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	715486
389	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN_FC3002247.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/24611/white_british/ukb24983_v2_hg19.BIN_FC3002247.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	779682
390	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN_FC30022506.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/24611/white_british/ukb24983_v2_hg19.BIN_FC30022506.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	769549
391	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN_FC3006144.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/24611/white_british/ukb24983_v2_hg19.BIN_FC3006144.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	779825
392	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10136/21731/phe/BIN_FC3006148.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10136/21731/white_british/ukb24983_v2_hg19.BIN_FC3006148.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	771785
393	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN_FC3006149.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/24611/white_british/ukb24983_v2_hg19.BIN_FC3006149.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	779825
394	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN_FC3006150.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/24611/white_british/ukb24983_v2_hg19.BIN_FC3006150.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	778062
395	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN_FC3006152.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/24611/white_british/ukb24983_v2_hg19.BIN_FC3006152.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	777910
396	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN_FC3006153.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/24611/white_british/ukb24983_v2_hg19.BIN_FC3006153.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	772900
397	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN_FC3006155.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/24611/white_british/ukb24983_v2_hg19.BIN_FC3006155.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	778605
398	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN_FC3006177.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/24611/white_british/ukb24983_v2_hg19.BIN_FC3006177.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	771767
399	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN_FC40003486.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/24611/white_british/ukb24983_v2_hg19.BIN_FC40003486.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	754442
400	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN_FC40006157.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/24611/white_british/ukb24983_v2_hg19.BIN_FC40006157.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	769860
401	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN_FC4001747.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/24611/white_british/ukb24983_v2_hg19.BIN_FC4001747.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	779823
402	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10136/21731/phe/BIN_FC40020126.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10136/21731/white_british/ukb24983_v2_hg19.BIN_FC40020126.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	766404
403	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN_FC40020544.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10483/24613/white_british/ukb24983_v2_hg19.BIN_FC40020544.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	779830
404	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN_FC40020546.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10483/24613/white_british/ukb24983_v2_hg19.BIN_FC40020546.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	779830
405	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN_FC40020548.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10483/24613/white_british/ukb24983_v2_hg19.BIN_FC40020548.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	751598
406	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN_FC40020549.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10483/24613/white_british/ukb24983_v2_hg19.BIN_FC40020549.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	779830
407	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/2001702/25279/phe/BIN_FC40021072.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/2001702/25279/white_british/ukb24983_v2_hg19.BIN_FC40021072.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	711118
408	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10136/10137/phe/BIN_FC4002395.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10136/10137/white_british/ukb24983_v2_hg19.BIN_FC4002395.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	775288
409	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN_FC4006144.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/24611/white_british/ukb24983_v2_hg19.BIN_FC4006144.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	779825
410	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10136/21731/phe/BIN_FC4006148.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10136/21731/white_british/ukb24983_v2_hg19.BIN_FC4006148.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	772557
411	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN_FC4006149.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/24611/white_british/ukb24983_v2_hg19.BIN_FC4006149.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	779825
412	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN_FC4006150.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/24611/white_british/ukb24983_v2_hg19.BIN_FC4006150.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	779655
413	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN_FC4006152.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/24611/white_british/ukb24983_v2_hg19.BIN_FC4006152.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	778743
414	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN_FC4006153.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/24611/white_british/ukb24983_v2_hg19.BIN_FC4006153.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	773704
415	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN_FC4006155.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/24611/white_british/ukb24983_v2_hg19.BIN_FC4006155.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	778288
416	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/9797/phe/BIN_FC4006177.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/9797/white_british/ukb24983_v2_hg19.BIN_FC4006177.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	775274
417	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN_FC50006157.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/24611/white_british/ukb24983_v2_hg19.BIN_FC50006157.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	769860
418	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN_FC5001747.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/24611/white_british/ukb24983_v2_hg19.BIN_FC5001747.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	779823
419	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10136/21731/phe/BIN_FC50020126.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10136/21731/white_british/ukb24983_v2_hg19.BIN_FC50020126.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	767215
420	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN_FC50020544.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10483/24613/white_british/ukb24983_v2_hg19.BIN_FC50020544.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	779830
421	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN_FC50020548.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10483/24613/white_british/ukb24983_v2_hg19.BIN_FC50020548.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	751476
422	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10136/10137/phe/BIN_FC5002395.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10136/10137/white_british/ukb24983_v2_hg19.BIN_FC5002395.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	771952
423	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10136/21731/phe/BIN_FC5006148.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10136/21731/white_british/ukb24983_v2_hg19.BIN_FC5006148.genotyped.PHENO1.glm.logistic.hybrid.gz	784257	771843
