Annotator	Annotation date	Name	GBE ID	TableID	Field	FieldID	QT_total_num	BIN_total_num	QT_index	BIN_index	coding_exclude	coding_QT	coding_binary_case	coding_binary_control	Participants	Stability	ValueType	Units	Strata	Sexed	Instances	Array	Coding	Link	Notes
	8/27/17	"Volume_of_grey_matter_in_Superior_Temporal_Gyrus,_posterior_division_(right)"	INI25801	10137	"Volume of grey matter in Superior Temporal Gyrus, posterior division (right)"	25801	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25801	
	8/27/17	"Volume_of_grey_matter_in_Middle_Temporal_Gyrus,_anterior_division_(left)"	INI25802	10137	"Volume of grey matter in Middle Temporal Gyrus, anterior division (left)"	25802	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25802	
	8/27/17	"Volume_of_grey_matter_in_Middle_Temporal_Gyrus,_anterior_division_(right)"	INI25803	10137	"Volume of grey matter in Middle Temporal Gyrus, anterior division (right)"	25803	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25803	
	8/27/17	"Volume_of_grey_matter_in_Middle_Temporal_Gyrus,_posterior_division_(left)"	INI25804	10137	"Volume of grey matter in Middle Temporal Gyrus, posterior division (left)"	25804	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25804	
	8/27/17	"Volume_of_grey_matter_in_Middle_Temporal_Gyrus,_posterior_division_(right)"	INI25805	10137	"Volume of grey matter in Middle Temporal Gyrus, posterior division (right)"	25805	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25805	
	8/27/17	"Volume_of_grey_matter_in_Middle_Temporal_Gyrus,_temporooccipital_part_(left)"	INI25806	10137	"Volume of grey matter in Middle Temporal Gyrus, temporooccipital part (left)"	25806	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25806	
	8/27/17	"Volume_of_grey_matter_in_Middle_Temporal_Gyrus,_temporooccipital_part_(right)"	INI25807	10137	"Volume of grey matter in Middle Temporal Gyrus, temporooccipital part (right)"	25807	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25807	
	8/27/17	"Volume_of_grey_matter_in_Inferior_Temporal_Gyrus,_anterior_division_(left)"	INI25808	10137	"Volume of grey matter in Inferior Temporal Gyrus, anterior division (left)"	25808	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25808	
	8/27/17	"Volume_of_grey_matter_in_Inferior_Temporal_Gyrus,_anterior_division_(right)"	INI25809	10137	"Volume of grey matter in Inferior Temporal Gyrus, anterior division (right)"	25809	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25809	
	8/27/17	"Volume_of_grey_matter_in_Inferior_Temporal_Gyrus,_posterior_division_(left)"	INI25810	10137	"Volume of grey matter in Inferior Temporal Gyrus, posterior division (left)"	25810	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25810	
	8/27/17	"Volume_of_grey_matter_in_Inferior_Temporal_Gyrus,_posterior_division_(right)"	INI25811	10137	"Volume of grey matter in Inferior Temporal Gyrus, posterior division (right)"	25811	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25811	
	8/27/17	"Volume_of_grey_matter_in_Inferior_Temporal_Gyrus,_temporooccipital_part_(left)"	INI25812	10137	"Volume of grey matter in Inferior Temporal Gyrus, temporooccipital part (left)"	25812	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25812	
	8/27/17	"Volume_of_grey_matter_in_Inferior_Temporal_Gyrus,_temporooccipital_part_(right)"	INI25813	10137	"Volume of grey matter in Inferior Temporal Gyrus, temporooccipital part (right)"	25813	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25813	
	8/27/17	Volume_of_grey_matter_in_Postcentral_Gyrus_(left)	INI25814	10137	Volume of grey matter in Postcentral Gyrus (left)	25814	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25814	
	8/27/17	Volume_of_grey_matter_in_Postcentral_Gyrus_(right)	INI25815	10137	Volume of grey matter in Postcentral Gyrus (right)	25815	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25815	
	8/27/17	Volume_of_grey_matter_in_Superior_Parietal_Lobule_(left)	INI25816	10137	Volume of grey matter in Superior Parietal Lobule (left)	25816	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25816	
	8/27/17	Volume_of_grey_matter_in_Superior_Parietal_Lobule_(right)	INI25817	10137	Volume of grey matter in Superior Parietal Lobule (right)	25817	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25817	
	8/27/17	"Volume_of_grey_matter_in_Supramarginal_Gyrus,_anterior_division_(left)"	INI25818	10137	"Volume of grey matter in Supramarginal Gyrus, anterior division (left)"	25818	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25818	
	8/27/17	"Volume_of_grey_matter_in_Supramarginal_Gyrus,_anterior_division_(right)"	INI25819	10137	"Volume of grey matter in Supramarginal Gyrus, anterior division (right)"	25819	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25819	
	8/27/17	"Volume_of_grey_matter_in_Supramarginal_Gyrus,_posterior_division_(left)"	INI25820	10137	"Volume of grey matter in Supramarginal Gyrus, posterior division (left)"	25820	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25820	
	8/27/17	"Volume_of_grey_matter_in_Supramarginal_Gyrus,_posterior_division_(right)"	INI25821	10137	"Volume of grey matter in Supramarginal Gyrus, posterior division (right)"	25821	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25821	
	8/27/17	Volume_of_grey_matter_in_Angular_Gyrus_(left)	INI25822	10137	Volume of grey matter in Angular Gyrus (left)	25822	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25822	
	8/27/17	Volume_of_grey_matter_in_Angular_Gyrus_(right)	INI25823	10137	Volume of grey matter in Angular Gyrus (right)	25823	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25823	
	8/27/17	"Volume_of_grey_matter_in_Lateral_Occipital_Cortex,_superior_division_(left)"	INI25824	10137	"Volume of grey matter in Lateral Occipital Cortex, superior division (left)"	25824	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25824	
	8/27/17	"Volume_of_grey_matter_in_Lateral_Occipital_Cortex,_superior_division_(right)"	INI25825	10137	"Volume of grey matter in Lateral Occipital Cortex, superior division (right)"	25825	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25825	
	8/27/17	"Volume_of_grey_matter_in_Lateral_Occipital_Cortex,_inferior_division_(left)"	INI25826	10137	"Volume of grey matter in Lateral Occipital Cortex, inferior division (left)"	25826	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25826	
	8/27/17	"Volume_of_grey_matter_in_Lateral_Occipital_Cortex,_inferior_division_(right)"	INI25827	10137	"Volume of grey matter in Lateral Occipital Cortex, inferior division (right)"	25827	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25827	
	8/27/17	Volume_of_grey_matter_in_Intracalcarine_Cortex_(left)	INI25828	10137	Volume of grey matter in Intracalcarine Cortex (left)	25828	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25828	
	8/27/17	Volume_of_grey_matter_in_Intracalcarine_Cortex_(right)	INI25829	10137	Volume of grey matter in Intracalcarine Cortex (right)	25829	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25829	
	8/27/17	Volume_of_grey_matter_in_Frontal_Medial_Cortex_(left)	INI25830	10137	Volume of grey matter in Frontal Medial Cortex (left)	25830	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25830	
	8/27/17	Volume_of_grey_matter_in_Frontal_Medial_Cortex_(right)	INI25831	10137	Volume of grey matter in Frontal Medial Cortex (right)	25831	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25831	
	8/27/17	Volume_of_grey_matter_in_Juxtapositional_Lobule_Cortex_(formerly_Supplementary_Motor_Cortex)_(left)	INI25832	10137	Volume of grey matter in Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex) (left)	25832	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25832	
	8/27/17	Volume_of_grey_matter_in_Juxtapositional_Lobule_Cortex_(formerly_Supplementary_Motor_Cortex)_(right)	INI25833	10137	Volume of grey matter in Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex) (right)	25833	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25833	
	8/27/17	Volume_of_grey_matter_in_Subcallosal_Cortex_(left)	INI25834	10137	Volume of grey matter in Subcallosal Cortex (left)	25834	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25834	
	8/27/17	Volume_of_grey_matter_in_Subcallosal_Cortex_(right)	INI25835	10137	Volume of grey matter in Subcallosal Cortex (right)	25835	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25835	
	8/27/17	Volume_of_grey_matter_in_Paracingulate_Gyrus_(left)	INI25836	10137	Volume of grey matter in Paracingulate Gyrus (left)	25836	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25836	
	8/27/17	Volume_of_grey_matter_in_Paracingulate_Gyrus_(right)	INI25837	10137	Volume of grey matter in Paracingulate Gyrus (right)	25837	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25837	
	8/27/17	"Volume_of_grey_matter_in_Cingulate_Gyrus,_anterior_division_(left)"	INI25838	10137	"Volume of grey matter in Cingulate Gyrus, anterior division (left)"	25838	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25838	
	8/27/17	"Volume_of_grey_matter_in_Cingulate_Gyrus,_anterior_division_(right)"	INI25839	10137	"Volume of grey matter in Cingulate Gyrus, anterior division (right)"	25839	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25839	
	8/27/17	"Volume_of_grey_matter_in_Cingulate_Gyrus,_posterior_division_(left)"	INI25840	10137	"Volume of grey matter in Cingulate Gyrus, posterior division (left)"	25840	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25840	
	8/27/17	"Volume_of_grey_matter_in_Cingulate_Gyrus,_posterior_division_(right)"	INI25841	10137	"Volume of grey matter in Cingulate Gyrus, posterior division (right)"	25841	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25841	
	8/27/17	Volume_of_grey_matter_in_Precuneous_Cortex_(left)	INI25842	10137	Volume of grey matter in Precuneous Cortex (left)	25842	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25842	
	8/27/17	Volume_of_grey_matter_in_Precuneous_Cortex_(right)	INI25843	10137	Volume of grey matter in Precuneous Cortex (right)	25843	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25843	
	8/27/17	Volume_of_grey_matter_in_Cuneal_Cortex_(left)	INI25844	10137	Volume of grey matter in Cuneal Cortex (left)	25844	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25844	
	8/27/17	Volume_of_grey_matter_in_Cuneal_Cortex_(right)	INI25845	10137	Volume of grey matter in Cuneal Cortex (right)	25845	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25845	
	8/27/17	Volume_of_grey_matter_in_Frontal_Orbital_Cortex_(left)	INI25846	10137	Volume of grey matter in Frontal Orbital Cortex (left)	25846	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25846	
	8/27/17	Volume_of_grey_matter_in_Frontal_Orbital_Cortex_(right)	INI25847	10137	Volume of grey matter in Frontal Orbital Cortex (right)	25847	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25847	
	8/27/17	"Volume_of_grey_matter_in_Parahippocampal_Gyrus,_anterior_division_(left)"	INI25848	10137	"Volume of grey matter in Parahippocampal Gyrus, anterior division (left)"	25848	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25848	
	8/27/17	"Volume_of_grey_matter_in_Parahippocampal_Gyrus,_anterior_division_(right)"	INI25849	10137	"Volume of grey matter in Parahippocampal Gyrus, anterior division (right)"	25849	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25849	
	8/27/17	"Volume_of_grey_matter_in_Parahippocampal_Gyrus,_posterior_division_(left)"	INI25850	10137	"Volume of grey matter in Parahippocampal Gyrus, posterior division (left)"	25850	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25850	
	8/27/17	"Volume_of_grey_matter_in_Parahippocampal_Gyrus,_posterior_division_(right)"	INI25851	10137	"Volume of grey matter in Parahippocampal Gyrus, posterior division (right)"	25851	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25851	
	8/27/17	Volume_of_grey_matter_in_Lingual_Gyrus_(left)	INI25852	10137	Volume of grey matter in Lingual Gyrus (left)	25852	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25852	
	8/27/17	Volume_of_grey_matter_in_Lingual_Gyrus_(right)	INI25853	10137	Volume of grey matter in Lingual Gyrus (right)	25853	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25853	
	8/27/17	"Volume_of_grey_matter_in_Temporal_Fusiform_Cortex,_anterior_division_(left)"	INI25854	10137	"Volume of grey matter in Temporal Fusiform Cortex, anterior division (left)"	25854	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25854	
	8/27/17	"Volume_of_grey_matter_in_Temporal_Fusiform_Cortex,_anterior_division_(right)"	INI25855	10137	"Volume of grey matter in Temporal Fusiform Cortex, anterior division (right)"	25855	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25855	
	8/27/17	"Volume_of_grey_matter_in_Temporal_Fusiform_Cortex,_posterior_division_(left)"	INI25856	10137	"Volume of grey matter in Temporal Fusiform Cortex, posterior division (left)"	25856	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25856	
	8/27/17	"Volume_of_grey_matter_in_Temporal_Fusiform_Cortex,_posterior_division_(right)"	INI25857	10137	"Volume of grey matter in Temporal Fusiform Cortex, posterior division (right)"	25857	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25857	
	8/27/17	Volume_of_grey_matter_in_Temporal_Occipital_Fusiform_Cortex_(left)	INI25858	10137	Volume of grey matter in Temporal Occipital Fusiform Cortex (left)	25858	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25858	
	8/27/17	Volume_of_grey_matter_in_Temporal_Occipital_Fusiform_Cortex_(right)	INI25859	10137	Volume of grey matter in Temporal Occipital Fusiform Cortex (right)	25859	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25859	
	8/27/17	Volume_of_grey_matter_in_Occipital_Fusiform_Gyrus_(left)	INI25860	10137	Volume of grey matter in Occipital Fusiform Gyrus (left)	25860	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25860	
	8/27/17	Volume_of_grey_matter_in_Occipital_Fusiform_Gyrus_(right)	INI25861	10137	Volume of grey matter in Occipital Fusiform Gyrus (right)	25861	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25861	
	8/27/17	Volume_of_grey_matter_in_Frontal_Operculum_Cortex_(left)	INI25862	10137	Volume of grey matter in Frontal Operculum Cortex (left)	25862	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25862	
	8/27/17	Volume_of_grey_matter_in_Frontal_Operculum_Cortex_(right)	INI25863	10137	Volume of grey matter in Frontal Operculum Cortex (right)	25863	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25863	
	8/27/17	Volume_of_grey_matter_in_Central_Opercular_Cortex_(left)	INI25864	10137	Volume of grey matter in Central Opercular Cortex (left)	25864	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25864	
	8/27/17	Volume_of_grey_matter_in_Central_Opercular_Cortex_(right)	INI25865	10137	Volume of grey matter in Central Opercular Cortex (right)	25865	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25865	
	8/27/17	Volume_of_grey_matter_in_Parietal_Operculum_Cortex_(left)	INI25866	10137	Volume of grey matter in Parietal Operculum Cortex (left)	25866	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25866	
	8/27/17	Volume_of_grey_matter_in_Parietal_Operculum_Cortex_(right)	INI25867	10137	Volume of grey matter in Parietal Operculum Cortex (right)	25867	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25867	
	8/27/17	Volume_of_grey_matter_in_Planum_Polare_(left)	INI25868	10137	Volume of grey matter in Planum Polare (left)	25868	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25868	
	8/27/17	Volume_of_grey_matter_in_Planum_Polare_(right)	INI25869	10137	Volume of grey matter in Planum Polare (right)	25869	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25869	
	8/27/17	Volume_of_grey_matter_in_Heschl's_Gyrus_(includes_H1_and_H2)_(left)	INI25870	10137	Volume of grey matter in Heschl's Gyrus (includes H1 and H2) (left)	25870	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25870	
	8/27/17	Volume_of_grey_matter_in_Heschl's_Gyrus_(includes_H1_and_H2)_(right)	INI25871	10137	Volume of grey matter in Heschl's Gyrus (includes H1 and H2) (right)	25871	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25871	
	8/27/17	Volume_of_grey_matter_in_Planum_Temporale_(left)	INI25872	10137	Volume of grey matter in Planum Temporale (left)	25872	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25872	
	8/27/17	Volume_of_grey_matter_in_Planum_Temporale_(right)	INI25873	10137	Volume of grey matter in Planum Temporale (right)	25873	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25873	
	8/27/17	Volume_of_grey_matter_in_Supracalcarine_Cortex_(left)	INI25874	10137	Volume of grey matter in Supracalcarine Cortex (left)	25874	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25874	
	8/27/17	Volume_of_grey_matter_in_Supracalcarine_Cortex_(right)	INI25875	10137	Volume of grey matter in Supracalcarine Cortex (right)	25875	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25875	
	8/27/17	Volume_of_grey_matter_in_Occipital_Pole_(left)	INI25876	10137	Volume of grey matter in Occipital Pole (left)	25876	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25876	
	8/27/17	Volume_of_grey_matter_in_Occipital_Pole_(right)	INI25877	10137	Volume of grey matter in Occipital Pole (right)	25877	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25877	
	8/27/17	Volume_of_grey_matter_in_Thalamus_(left)	INI25878	10137	Volume of grey matter in Thalamus (left)	25878	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25878	
	8/27/17	Volume_of_grey_matter_in_Thalamus_(right)	INI25879	10137	Volume of grey matter in Thalamus (right)	25879	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25879	
	8/27/17	Volume_of_grey_matter_in_Caudate_(left)	INI25880	10137	Volume of grey matter in Caudate (left)	25880	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25880	
	8/27/17	Volume_of_grey_matter_in_Caudate_(right)	INI25881	10137	Volume of grey matter in Caudate (right)	25881	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25881	
	8/27/17	Volume_of_grey_matter_in_Putamen_(left)	INI25882	10137	Volume of grey matter in Putamen (left)	25882	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25882	
	8/27/17	Volume_of_grey_matter_in_Putamen_(right)	INI25883	10137	Volume of grey matter in Putamen (right)	25883	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25883	
	8/27/17	Volume_of_grey_matter_in_Pallidum_(left)	INI25884	10137	Volume of grey matter in Pallidum (left)	25884	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25884	
	8/27/17	Volume_of_grey_matter_in_Pallidum_(right)	INI25885	10137	Volume of grey matter in Pallidum (right)	25885	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25885	
	8/27/17	Volume_of_grey_matter_in_Hippocampus_(left)	INI25886	10137	Volume of grey matter in Hippocampus (left)	25886	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25886	
	8/27/17	Volume_of_grey_matter_in_Hippocampus_(right)	INI25887	10137	Volume of grey matter in Hippocampus (right)	25887	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25887	
	8/27/17	Volume_of_grey_matter_in_Amygdala_(left)	INI25888	10137	Volume of grey matter in Amygdala (left)	25888	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25888	
	8/27/17	Volume_of_grey_matter_in_Amygdala_(right)	INI25889	10137	Volume of grey matter in Amygdala (right)	25889	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25889	
	8/27/17	Volume_of_grey_matter_in_Ventral_Striatum_(left)	INI25890	10137	Volume of grey matter in Ventral Striatum (left)	25890	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25890	
	8/27/17	Volume_of_grey_matter_in_Ventral_Striatum_(right)	INI25891	10137	Volume of grey matter in Ventral Striatum (right)	25891	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25891	
	8/27/17	Volume_of_grey_matter_in_Brain-Stem	INI25892	10137	Volume of grey matter in Brain-Stem	25892	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25892	
	8/27/17	Volume_of_grey_matter_in_I-IV_Cerebellum_(left)	INI25893	10137	Volume of grey matter in I-IV Cerebellum (left)	25893	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25893	
