Annotator	Annotation date	Name	GBE ID	TableID	Field	FieldID	QT_total_num	BIN_total_num	QT_index	BIN_index	coding_exclude	coding_QT	coding_binary_case	coding_binary_control	Participants	Stability	ValueType	Units	Strata	Sexed	Instances	Array	Coding	Link	Notes
					ECG automated diagnoses	12653									25066	Accruing	Text		Primary	Unisex	1	15		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=12653	We can't handle text traits yet
					ECG datasets	20205									25078	Accruing	Text		Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20205	We can't handle text traits yet
Matt	11/9/2018		INI12654	25279	Number of automated diagnostic comments recorded during 12-lead ECG	12654	1		1						25066	Accruing	Integer		Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=12654	
Matt	11/9/2018		INI12336	25279	Ventricular rate	12336	1		1						25071	Accruing	Integer	bpm	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=12336	
Matt	11/9/2018		INI12338	25279	P duration	12338	1		1						23842	Accruing	Integer	ms	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=12338	
Matt	11/9/2018		INI22334	25279	PP interval	22334	1		1						24925	Accruing	Integer	ms	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22334	
Matt	11/9/2018		INI22330	25279	PQ interval	22330	1		1						23680	Accruing	Integer	ms	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22330	
Matt	11/9/2018		INI22338	25279	QRS num	22338	1		1						24925	Accruing	Integer	units	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22338	
Matt	11/9/2018		INI12340	25279	QRS duration	12340	1		1						25071	Accruing	Integer	ms	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=12340	
Matt	11/9/2018		INI22331	25279	QT interval	22331	1		1						24925	Accruing	Integer	ms	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22331	
Matt	11/9/2018		INI22332	25279	QTC interval	22332	1		1						24925	Accruing	Integer	ms	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22332	
Matt	11/9/2018		INI22333	25279	RR interval	22333	1		1						24925	Accruing	Integer	ms	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22333	
Matt	11/9/2018		INI22335	25279	P axis	22335	1		1						23723	Accruing	Integer	degrees	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22335	
Matt	11/9/2018		INI22336	25279	R axis	22336	1		1						24925	Accruing	Integer	degrees	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22336	
Matt	11/9/2018		INI22337	25279	T axis	22337	1		1						24925	Accruing	Integer	degrees	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22337	
					Identifier for 12-lead ECG device	12658									29065	Accruing	Text		Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=12658	We can't handle text traits yet
					Reason ECG not performed	12352									1792	Accruing	Text		Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=12352	We can't handle text traits yet
Matt	11/9/2018		INI22402	25279	Liver fat percentage	22402	1		1						4617	Accruing	Continuous	percent	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22402	
					Liver images - IDEAL protocol - DICOM	20254									15159	Accruing	Text		Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20254	We can't handle text traits yet
					Liver images - gradient echo - DICOM	20203									10130	Accruing	Text		Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20203	We can't handle text traits yet
Matt	11/9/2018		INI22401	25279	Liver inflammation factor (LIF)	22401	1		1						1095	Accruing	Continuous	units	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22401	
Matt	11/9/2018		INI22400	25279	Liver iron (Fe)	22400	1		1						1112	Accruing	Continuous	mg/g	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22400	
					Reason believed unsafe to perform brain MRI	12663									579	Accruing	Text		Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=12663	We can't handle text traits yet
					Reason brain MRI not performed	12652									1015	Accruing	Text		Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=12652	We can't handle text traits yet
					Reason brain MRI not completed	12704									3682	Accruing	Text		Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=12704	We can't handle text traits yet
Matt	11/9/2018		INI3146	25279	Speed of sound through heel	3146	1		1						279110	Complete	Continuous	m/s	Supporting	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=3146	
Matt	11/9/2018		INI3143	25279	Ankle spacing width	3143	1		1						279110	Complete	Continuous	mm	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=3143	
Matt	11/9/2018		INI3144	25279	Heel Broadband ultrasound attenuation, direct entry	3144	1		1						279093	Complete	Continuous	dB/MHz	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=3144	
Matt	11/9/2018		INI3147	25279	Heel quantitative ultrasound index (QUI), direct entry	3147	1		1						279110	Complete	Continuous		Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=3147	
Matt	11/9/2018		INI3148	25279	Heel bone mineral density (BMD)	3148	1		1						278970	Complete	Continuous	g/cm2	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=3148	
Matt	11/9/2018		INI78	25279	Heel bone mineral density (BMD) T-score, automated	78	1		1						279110	Complete	Continuous	Std.Devs	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=78	
Matt	11/9/2018		INI3086	25279	Speed of sound through heel, manual entry	3086	1		1						42733	Complete	Continuous	m/s	Supporting	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=3086	
Matt	11/9/2018		INI3085	25279	Heel Broadband ultrasound attenuation (BUA), manual entry	3085	1		1						42733	Complete	Continuous		Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=3085	
Matt	11/9/2018		INI3083	25279	Heel quantitative ultrasound index (QUI), manual entry	3083	1		1						42733	Complete	Continuous		Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=3083	
Matt	11/9/2018		INI3084	25279	Heel bone mineral density (BMD), manual entry	3084	1		1						42733	Complete	Continuous	g/cm2	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=3084	
Matt	11/9/2018		INI77	25279	Heel bone ultrasound T-score, manual entry	77	1		1						42733	Complete	Continuous	Std.Devs	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=77	
Matt	11/9/2018		INI4100	25279	Ankle spacing width (left)	4100	1		1						191736	Complete	Continuous	mm	Primary	Unisex	3	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=4100	
Matt	11/9/2018		INI4119	25279	Ankle spacing width (right)	4119	1		1						191886	Complete	Continuous	mm	Primary	Unisex	3	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=4119	
Matt	11/9/2018		INI4103	25279	Speed of sound through heel (left)	4103	1		1						191736	Complete	Continuous	m/s	Supporting	Unisex	3	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=4103	
Matt	11/9/2018		INI4122	25279	Speed of sound through heel (right)	4122	1		1						191886	Complete	Continuous	m/s	Supporting	Unisex	3	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=4122	
Matt	11/9/2018		INI4101	25279	Heel broadband ultrasound attenuation (left)	4101	1		1						191726	Complete	Continuous	dB/MHz	Primary	Unisex	3	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=4101	
Matt	11/9/2018		INI4120	25279	Heel broadband ultrasound attenuation (right)	4120	1		1						191873	Complete	Continuous	dB/MHz	Primary	Unisex	3	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=4120	
Matt	11/9/2018		INI4104	25279	Heel quantitative ultrasound index (QUI), direct entry (left)	4104	1		1						191736	Complete	Continuous		Primary	Unisex	3	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=4104	
Matt	11/9/2018		INI4123	25279	Heel quantitative ultrasound index (QUI), direct entry (right)	4123	1		1						191886	Complete	Continuous		Primary	Unisex	3	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=4123	
Matt	11/9/2018		INI4105	25279	Heel bone mineral density (BMD) (left)	4105	1		1						191615	Complete	Continuous	g/cm2	Primary	Unisex	3	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=4105	
Matt	11/9/2018		INI4124	25279	Heel bone mineral density (BMD) (right)	4124	1		1						191758	Complete	Continuous	g/cm2	Primary	Unisex	3	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=4124	
Matt	11/9/2018		INI4106	25279	Heel bone mineral density (BMD) T-score, automated (left)	4106	1		1						191736	Complete	Continuous	Std.Devs	Primary	Unisex	3	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=4106	
Matt	11/9/2018		INI4125	25279	Heel bone mineral density (BMD) T-score, automated (right)	4125	1		1						191886	Complete	Continuous	Std.Devs	Primary	Unisex	3	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=4125	
Matt	11/9/2018		INI4142	25279	Speed of sound through heel, manual entry (left)	4142	1		1						3231	Complete	Continuous	m/s	Supporting	Unisex	3	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=4142	
Matt	11/9/2018		INI4147	25279	Speed of sound through heel, manual entry (right)	4147	1		1						3273	Complete	Continuous	m/s	Supporting	Unisex	3	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=4147	
Matt	11/9/2018		INI4141	25279	Heel broadband ultrasound attenuation (BUA), manual entry (left)	4141	1		1						3231	Complete	Continuous	dB/MHz	Primary	Unisex	3	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=4141	
Matt	11/9/2018		INI4146	25279	Heel broadband ultrasound attenuation (BUA), manual entry (right)	4146	1		1						3273	Complete	Continuous	dB/MHz	Primary	Unisex	3	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=4146	
Matt	11/9/2018		INI4139	25279	Heel quantitative ultrasound index (QUI), manual entry (left)	4139	1		1						3231	Complete	Continuous		Primary	Unisex	3	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=4139	
Matt	11/9/2018		INI4144	25279	Heel quantitative ultrasound index (QUI), manual entry (right)	4144	1		1						3273	Complete	Continuous		Primary	Unisex	3	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=4144	
Matt	11/9/2018		INI4140	25279	Heel bone mineral density (BMD), manual entry (left)	4140	1		1						3231	Complete	Continuous	g/cm2	Primary	Unisex	3	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=4140	
Matt	11/9/2018		INI4145	25279	Heel bone mineral density (BMD), manual entry (right)	4145	1		1						3273	Complete	Continuous	g/cm2	Primary	Unisex	3	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=4145	
Matt	11/9/2018		INI4138	25279	Heel bone mineral density (BMD) T-score, manual entry (left)	4138	1		1						3231	Complete	Continuous	Std.Devs	Primary	Unisex	3	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=4138	
Matt	11/9/2018		INI4143	25279	Heel bone mineral density (BMD) T-score, manual entry (right)	4143	1		1						3273	Complete	Continuous	Std.Devs	Primary	Unisex	3	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=4143	
					Heel ultrasound device id	45									497891	Complete	Text		Auxiliary	Unisex	3	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=45	We can't handle text traits yet
