					Mean FA in external capsule on FA skeleton (right)	25088									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25088	
					Mean FA in external capsule on FA skeleton (left)	25089									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25089	
					Mean FA in cingulum cingulate gyrus on FA skeleton (right)	25090									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25090	
					Mean FA in cingulum cingulate gyrus on FA skeleton (left)	25091									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25091	
					Mean FA in cingulum hippocampus on FA skeleton (right)	25092									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25092	
					Mean FA in cingulum hippocampus on FA skeleton (left)	25093									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25093	
					Mean FA in fornix cres+stria terminalis on FA skeleton (right)	25094									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25094	
					Mean FA in fornix cres+stria terminalis on FA skeleton (left)	25095									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25095	
					Mean FA in superior longitudinal fasciculus on FA skeleton (right)	25096									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25096	
					Mean FA in superior longitudinal fasciculus on FA skeleton (left)	25097									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25097	
					Mean FA in superior fronto-occipital fasciculus on FA skeleton (right)	25098									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25098	
					Mean FA in superior fronto-occipital fasciculus on FA skeleton (left)	25099									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25099	
					Mean FA in uncinate fasciculus on FA skeleton (right)	25100									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25100	
					Mean FA in uncinate fasciculus on FA skeleton (left)	25101									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25101	
					Mean FA in tapetum on FA skeleton (right)	25102									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25102	
					Mean FA in tapetum on FA skeleton (left)	25103									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25103	
					Mean MD in middle cerebellar peduncle on FA skeleton	25104									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25104	
					Mean MD in pontine crossing tract on FA skeleton	25105									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25105	
					Mean MD in genu of corpus callosum on FA skeleton	25106									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25106	
					Mean MD in body of corpus callosum on FA skeleton	25107									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25107	
					Mean MD in splenium of corpus callosum on FA skeleton	25108									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25108	
					Mean MD in fornix on FA skeleton	25109									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25109	
					Mean MD in corticospinal tract on FA skeleton (right)	25110									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25110	
					Mean MD in corticospinal tract on FA skeleton (left)	25111									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25111	
					Mean MD in medial lemniscus on FA skeleton (right)	25112									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25112	
					Mean MD in medial lemniscus on FA skeleton (left)	25113									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25113	
					Mean MD in inferior cerebellar peduncle on FA skeleton (right)	25114									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25114	
					Mean MD in inferior cerebellar peduncle on FA skeleton (left)	25115									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25115	
					Mean MD in superior cerebellar peduncle on FA skeleton (right)	25116									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25116	
					Mean MD in superior cerebellar peduncle on FA skeleton (left)	25117									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25117	
					Mean MD in cerebral peduncle on FA skeleton (right)	25118									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25118	
					Mean MD in cerebral peduncle on FA skeleton (left)	25119									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25119	
					Mean MD in anterior limb of internal capsule on FA skeleton (right)	25120									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25120	
					Mean MD in anterior limb of internal capsule on FA skeleton (left)	25121									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25121	
					Mean MD in posterior limb of internal capsule on FA skeleton (right)	25122									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25122	
					Mean MD in posterior limb of internal capsule on FA skeleton (left)	25123									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25123	
					Mean MD in retrolenticular part of internal capsule on FA skeleton (right)	25124									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25124	
					Mean MD in retrolenticular part of internal capsule on FA skeleton (left)	25125									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25125	
					Mean MD in anterior corona radiata on FA skeleton (right)	25126									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25126	
					Mean MD in anterior corona radiata on FA skeleton (left)	25127									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25127	
					Mean MD in superior corona radiata on FA skeleton (right)	25128									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25128	
					Mean MD in superior corona radiata on FA skeleton (left)	25129									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25129	
					Mean MD in posterior corona radiata on FA skeleton (right)	25130									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25130	
					Mean MD in posterior corona radiata on FA skeleton (left)	25131									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25131	
					Mean MD in posterior thalamic radiation on FA skeleton (right)	25132									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25132	
					Mean MD in posterior thalamic radiation on FA skeleton (left)	25133									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25133	
					Mean MD in sagittal stratum on FA skeleton (right)	25134									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25134	
					Mean MD in sagittal stratum on FA skeleton (left)	25135									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25135	
					Mean MD in external capsule on FA skeleton (right)	25136									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25136	
					Mean MD in external capsule on FA skeleton (left)	25137									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25137	
					Mean MD in cingulum cingulate gyrus on FA skeleton (right)	25138									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25138	
					Mean MD in cingulum cingulate gyrus on FA skeleton (left)	25139									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25139	
					Mean MD in cingulum hippocampus on FA skeleton (right)	25140									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25140	
					Mean MD in cingulum hippocampus on FA skeleton (left)	25141									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25141	
					Mean MD in fornix cres+stria terminalis on FA skeleton (right)	25142									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25142	
					Mean MD in fornix cres+stria terminalis on FA skeleton (left)	25143									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25143	
					Mean MD in superior longitudinal fasciculus on FA skeleton (right)	25144									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25144	
					Mean MD in superior longitudinal fasciculus on FA skeleton (left)	25145									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25145	
					Mean MD in superior fronto-occipital fasciculus on FA skeleton (right)	25146									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25146	
					Mean MD in superior fronto-occipital fasciculus on FA skeleton (left)	25147									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25147	
					Mean MD in uncinate fasciculus on FA skeleton (right)	25148									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25148	
					Mean MD in uncinate fasciculus on FA skeleton (left)	25149									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25149	
					Mean MD in tapetum on FA skeleton (right)	25150									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25150	
					Mean MD in tapetum on FA skeleton (left)	25151									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25151	
					Mean MO in middle cerebellar peduncle on FA skeleton	25152									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25152	
					Mean MO in pontine crossing tract on FA skeleton	25153									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25153	
					Mean MO in genu of corpus callosum on FA skeleton	25154									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25154	
					Mean MO in body of corpus callosum on FA skeleton	25155									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25155	
					Mean MO in splenium of corpus callosum on FA skeleton	25156									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25156	
					Mean MO in fornix on FA skeleton	25157									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25157	
					Mean MO in corticospinal tract on FA skeleton (right)	25158									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25158	
					Mean MO in corticospinal tract on FA skeleton (left)	25159									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25159	
					Mean MO in medial lemniscus on FA skeleton (right)	25160									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25160	
					Mean MO in medial lemniscus on FA skeleton (left)	25161									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25161	
					Mean MO in inferior cerebellar peduncle on FA skeleton (right)	25162									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25162	
					Mean MO in inferior cerebellar peduncle on FA skeleton (left)	25163									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25163	
					Mean MO in superior cerebellar peduncle on FA skeleton (right)	25164									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25164	
					Mean MO in superior cerebellar peduncle on FA skeleton (left)	25165									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25165	
					Mean MO in cerebral peduncle on FA skeleton (right)	25166									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25166	
					Mean MO in cerebral peduncle on FA skeleton (left)	25167									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25167	
					Mean MO in anterior limb of internal capsule on FA skeleton (right)	25168									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25168	
					Mean MO in anterior limb of internal capsule on FA skeleton (left)	25169									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25169	
					Mean MO in posterior limb of internal capsule on FA skeleton (right)	25170									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25170	
					Mean MO in posterior limb of internal capsule on FA skeleton (left)	25171									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25171	
					Mean MO in retrolenticular part of internal capsule on FA skeleton (right)	25172									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25172	
					Mean MO in retrolenticular part of internal capsule on FA skeleton (left)	25173									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25173	
					Mean MO in anterior corona radiata on FA skeleton (right)	25174									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25174	
					Mean MO in anterior corona radiata on FA skeleton (left)	25175									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25175	
					Mean MO in superior corona radiata on FA skeleton (right)	25176									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25176	
					Mean MO in superior corona radiata on FA skeleton (left)	25177									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25177	
					Mean MO in posterior corona radiata on FA skeleton (right)	25178									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25178	
					Mean MO in posterior corona radiata on FA skeleton (left)	25179									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25179	
					Mean MO in posterior thalamic radiation on FA skeleton (right)	25180									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25180	
					Mean MO in posterior thalamic radiation on FA skeleton (left)	25181									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25181	
					Mean MO in sagittal stratum on FA skeleton (right)	25182									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25182	
					Mean MO in sagittal stratum on FA skeleton (left)	25183									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25183	
					Mean MO in external capsule on FA skeleton (right)	25184									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25184	
					Mean MO in external capsule on FA skeleton (left)	25185									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25185	
					Mean MO in cingulum cingulate gyrus on FA skeleton (right)	25186									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25186	
					Mean MO in cingulum cingulate gyrus on FA skeleton (left)	25187									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25187	
					Mean MO in cingulum hippocampus on FA skeleton (right)	25188									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25188	
					Mean MO in cingulum hippocampus on FA skeleton (left)	25189									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25189	
					Mean MO in fornix cres+stria terminalis on FA skeleton (right)	25190									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25190	
					Mean MO in fornix cres+stria terminalis on FA skeleton (left)	25191									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25191	
					Mean MO in superior longitudinal fasciculus on FA skeleton (right)	25192									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25192	
					Mean MO in superior longitudinal fasciculus on FA skeleton (left)	25193									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25193	
					Mean MO in superior fronto-occipital fasciculus on FA skeleton (right)	25194									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25194	
					Mean MO in superior fronto-occipital fasciculus on FA skeleton (left)	25195									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25195	
					Mean MO in uncinate fasciculus on FA skeleton (right)	25196									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25196	
					Mean MO in uncinate fasciculus on FA skeleton (left)	25197									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25197	
					Mean MO in tapetum on FA skeleton (right)	25198									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25198	
					Mean MO in tapetum on FA skeleton (left)	25199									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25199	
					Mean L1 in middle cerebellar peduncle on FA skeleton	25200									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25200	
					Mean L1 in pontine crossing tract on FA skeleton	25201									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25201	
					Mean L1 in genu of corpus callosum on FA skeleton	25202									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25202	
					Mean L1 in body of corpus callosum on FA skeleton	25203									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25203	
					Mean L1 in splenium of corpus callosum on FA skeleton	25204									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25204	
					Mean L1 in fornix on FA skeleton	25205									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25205	
					Mean L1 in corticospinal tract on FA skeleton (right)	25206									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25206	
					Mean L1 in corticospinal tract on FA skeleton (left)	25207									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25207	
					Mean L1 in medial lemniscus on FA skeleton (right)	25208									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25208	
					Mean L1 in medial lemniscus on FA skeleton (left)	25209									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25209	
					Mean L1 in inferior cerebellar peduncle on FA skeleton (right)	25210									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25210	
					Mean L1 in inferior cerebellar peduncle on FA skeleton (left)	25211									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25211	
					Mean L1 in superior cerebellar peduncle on FA skeleton (right)	25212									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25212	
					Mean L1 in superior cerebellar peduncle on FA skeleton (left)	25213									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25213	
					Mean L1 in cerebral peduncle on FA skeleton (right)	25214									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25214	
					Mean L1 in cerebral peduncle on FA skeleton (left)	25215									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25215	
					Mean L1 in anterior limb of internal capsule on FA skeleton (right)	25216									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25216	
					Mean L1 in anterior limb of internal capsule on FA skeleton (left)	25217									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25217	
					Mean L1 in posterior limb of internal capsule on FA skeleton (right)	25218									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25218	
					Mean L1 in posterior limb of internal capsule on FA skeleton (left)	25219									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25219	
					Mean L1 in retrolenticular part of internal capsule on FA skeleton (right)	25220									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25220	
					Mean L1 in retrolenticular part of internal capsule on FA skeleton (left)	25221									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25221	
					Mean L1 in anterior corona radiata on FA skeleton (right)	25222									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25222	
					Mean L1 in anterior corona radiata on FA skeleton (left)	25223									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25223	
					Mean L1 in superior corona radiata on FA skeleton (right)	25224									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25224	
					Mean L1 in superior corona radiata on FA skeleton (left)	25225									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25225	
					Mean L1 in posterior corona radiata on FA skeleton (right)	25226									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25226	
					Mean L1 in posterior corona radiata on FA skeleton (left)	25227									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25227	
					Mean L1 in posterior thalamic radiation on FA skeleton (right)	25228									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25228	
					Mean L1 in posterior thalamic radiation on FA skeleton (left)	25229									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25229	
					Mean L1 in sagittal stratum on FA skeleton (right)	25230									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25230	
					Mean L1 in sagittal stratum on FA skeleton (left)	25231									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25231	
					Mean L1 in external capsule on FA skeleton (right)	25232									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25232	
					Mean L1 in external capsule on FA skeleton (left)	25233									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25233	
					Mean L1 in cingulum cingulate gyrus on FA skeleton (right)	25234									19395	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25234	
