#idx	phe_file	sumstats_file	n_lines	n_non-NA_lines
236	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/9797/phe/BIN_FC18006155.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/9797/e_asian/ukb24983_v2_hg19.BIN_FC18006155.genotyped.glm.logistic.hybrid.gz	784257	516691
237	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/9797/phe/BIN_FC19006155.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/9797/e_asian/ukb24983_v2_hg19.BIN_FC19006155.genotyped.glm.logistic.hybrid.gz	784257	516691
238	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN_FC20003486.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/24611/e_asian/ukb24983_v2_hg19.BIN_FC20003486.genotyped.glm.logistic.hybrid.gz	784257	374633
239	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN_FC20020018.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/24611/e_asian/ukb24983_v2_hg19.BIN_FC20020018.genotyped.glm.logistic.hybrid.gz	784257	464582
240	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN_FC20020546.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10483/24613/e_asian/ukb24983_v2_hg19.BIN_FC20020546.genotyped.glm.logistic.hybrid.gz	784257	518724
241	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN_FC20020547.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10483/24613/e_asian/ukb24983_v2_hg19.BIN_FC20020547.genotyped.glm.logistic.hybrid.gz	784257	518724
242	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN_FC20020548.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10483/24613/e_asian/ukb24983_v2_hg19.BIN_FC20020548.genotyped.glm.logistic.hybrid.gz	784257	374796
243	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN_FC20020549.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10483/24613/e_asian/ukb24983_v2_hg19.BIN_FC20020549.genotyped.glm.logistic.hybrid.gz	784257	518724
244	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN_FC20020550.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10483/24613/e_asian/ukb24983_v2_hg19.BIN_FC20020550.genotyped.glm.logistic.hybrid.gz	784257	518724
245	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN_FC2006144.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/24611/e_asian/ukb24983_v2_hg19.BIN_FC2006144.genotyped.glm.logistic.hybrid.gz	784257	517519
246	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10136/21731/phe/BIN_FC2006148.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10136/21731/e_asian/ukb24983_v2_hg19.BIN_FC2006148.genotyped.glm.logistic.hybrid.gz	784257	463804
247	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN_FC2006149.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/24611/e_asian/ukb24983_v2_hg19.BIN_FC2006149.genotyped.glm.logistic.hybrid.gz	784257	516744
248	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN_FC2006150.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/24611/e_asian/ukb24983_v2_hg19.BIN_FC2006150.genotyped.glm.logistic.hybrid.gz	784257	499905
249	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN_FC2006153.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/24611/e_asian/ukb24983_v2_hg19.BIN_FC2006153.genotyped.glm.logistic.hybrid.gz	784257	474741
250	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/9797/phe/BIN_FC2006154.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/9797/e_asian/ukb24983_v2_hg19.BIN_FC2006154.genotyped.glm.logistic.hybrid.gz	784257	514899
251	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN_FC2006155.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/24611/e_asian/ukb24983_v2_hg19.BIN_FC2006155.genotyped.glm.logistic.hybrid.gz	784257	488448
252	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN_FC2006177.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/24611/e_asian/ukb24983_v2_hg19.BIN_FC2006177.genotyped.glm.logistic.hybrid.gz	784257	452994
253	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/9797/phe/BIN_FC2006179.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/9797/e_asian/ukb24983_v2_hg19.BIN_FC2006179.genotyped.glm.logistic.hybrid.gz	784257	517379
254	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN_FC30003486.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/24611/e_asian/ukb24983_v2_hg19.BIN_FC30003486.genotyped.glm.logistic.hybrid.gz	784257	361540
255	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN_FC30006157.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/24611/e_asian/ukb24983_v2_hg19.BIN_FC30006157.genotyped.glm.logistic.hybrid.gz	784257	385896
256	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN_FC30020547.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10483/24613/e_asian/ukb24983_v2_hg19.BIN_FC30020547.genotyped.glm.logistic.hybrid.gz	784257	518724
257	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN_FC30020548.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10483/24613/e_asian/ukb24983_v2_hg19.BIN_FC30020548.genotyped.glm.logistic.hybrid.gz	784257	374794
258	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN_FC30020550.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10483/24613/e_asian/ukb24983_v2_hg19.BIN_FC30020550.genotyped.glm.logistic.hybrid.gz	784257	518724
259	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN_FC3002247.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/24611/e_asian/ukb24983_v2_hg19.BIN_FC3002247.genotyped.glm.logistic.hybrid.gz	784257	513584
260	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN_FC30022506.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/24611/e_asian/ukb24983_v2_hg19.BIN_FC30022506.genotyped.glm.logistic.hybrid.gz	784257	414863
261	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN_FC3006144.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/24611/e_asian/ukb24983_v2_hg19.BIN_FC3006144.genotyped.glm.logistic.hybrid.gz	784257	517519
262	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN_FC3006149.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/24611/e_asian/ukb24983_v2_hg19.BIN_FC3006149.genotyped.glm.logistic.hybrid.gz	784257	516744
263	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN_FC3006155.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/24611/e_asian/ukb24983_v2_hg19.BIN_FC3006155.genotyped.glm.logistic.hybrid.gz	784257	494266
264	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN_FC40003486.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/24611/e_asian/ukb24983_v2_hg19.BIN_FC40003486.genotyped.glm.logistic.hybrid.gz	784257	371426
265	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN_FC40006157.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/24611/e_asian/ukb24983_v2_hg19.BIN_FC40006157.genotyped.glm.logistic.hybrid.gz	784257	385896
266	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN_FC4001747.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/24611/e_asian/ukb24983_v2_hg19.BIN_FC4001747.genotyped.glm.logistic.hybrid.gz	784257	517814
267	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10136/21731/phe/BIN_FC40020126.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10136/21731/e_asian/ukb24983_v2_hg19.BIN_FC40020126.genotyped.glm.logistic.hybrid.gz	784257	433246
268	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN_FC40020546.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10483/24613/e_asian/ukb24983_v2_hg19.BIN_FC40020546.genotyped.glm.logistic.hybrid.gz	784257	518724
269	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN_FC40020548.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10483/24613/e_asian/ukb24983_v2_hg19.BIN_FC40020548.genotyped.glm.logistic.hybrid.gz	784257	374795
270	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN_FC40020549.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10483/24613/e_asian/ukb24983_v2_hg19.BIN_FC40020549.genotyped.glm.logistic.hybrid.gz	784257	518724
271	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10136/10137/phe/BIN_FC4002395.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10136/10137/e_asian/ukb24983_v2_hg19.BIN_FC4002395.genotyped.glm.logistic.hybrid.gz	784257	456445
272	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN_FC4006144.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/24611/e_asian/ukb24983_v2_hg19.BIN_FC4006144.genotyped.glm.logistic.hybrid.gz	784257	517519
273	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10136/21731/phe/BIN_FC4006148.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10136/21731/e_asian/ukb24983_v2_hg19.BIN_FC4006148.genotyped.glm.logistic.hybrid.gz	784257	468937
274	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN_FC4006149.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/24611/e_asian/ukb24983_v2_hg19.BIN_FC4006149.genotyped.glm.logistic.hybrid.gz	784257	516744
275	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN_FC4006150.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/24611/e_asian/ukb24983_v2_hg19.BIN_FC4006150.genotyped.glm.logistic.hybrid.gz	784257	516791
276	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN_FC4006152.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/24611/e_asian/ukb24983_v2_hg19.BIN_FC4006152.genotyped.glm.logistic.hybrid.gz	784257	485318
277	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN_FC4006153.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/24611/e_asian/ukb24983_v2_hg19.BIN_FC4006153.genotyped.glm.logistic.hybrid.gz	784257	465571
278	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN_FC4006155.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/24611/e_asian/ukb24983_v2_hg19.BIN_FC4006155.genotyped.glm.logistic.hybrid.gz	784257	488092
279	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/9797/phe/BIN_FC4006177.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/9797/e_asian/ukb24983_v2_hg19.BIN_FC4006177.genotyped.glm.logistic.hybrid.gz	784257	455212
280	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN_FC50006157.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/24611/e_asian/ukb24983_v2_hg19.BIN_FC50006157.genotyped.glm.logistic.hybrid.gz	784257	385896
281	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN_FC5001747.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/24611/e_asian/ukb24983_v2_hg19.BIN_FC5001747.genotyped.glm.logistic.hybrid.gz	784257	517814
282	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10136/21731/phe/BIN_FC50020126.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10136/21731/e_asian/ukb24983_v2_hg19.BIN_FC50020126.genotyped.glm.logistic.hybrid.gz	784257	435254
283	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN_FC50020548.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10483/24613/e_asian/ukb24983_v2_hg19.BIN_FC50020548.genotyped.glm.logistic.hybrid.gz	784257	373865
284	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10136/10137/phe/BIN_FC5002395.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10136/10137/e_asian/ukb24983_v2_hg19.BIN_FC5002395.genotyped.glm.logistic.hybrid.gz	784257	417589
285	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10136/21731/phe/BIN_FC5006148.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10136/21731/e_asian/ukb24983_v2_hg19.BIN_FC5006148.genotyped.glm.logistic.hybrid.gz	784257	463916
286	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN_FC5006149.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/24611/e_asian/ukb24983_v2_hg19.BIN_FC5006149.genotyped.glm.logistic.hybrid.gz	784257	516744
287	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN_FC5006152.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/24611/e_asian/ukb24983_v2_hg19.BIN_FC5006152.genotyped.glm.logistic.hybrid.gz	784257	514299
288	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN_FC5006153.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/24611/e_asian/ukb24983_v2_hg19.BIN_FC5006153.genotyped.glm.logistic.hybrid.gz	784257	464424
289	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN_FC5006155.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/24611/e_asian/ukb24983_v2_hg19.BIN_FC5006155.genotyped.glm.logistic.hybrid.gz	784257	487997
290	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/9797/phe/BIN_FC5006177.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/9797/e_asian/ukb24983_v2_hg19.BIN_FC5006177.genotyped.glm.logistic.hybrid.gz	784257	455212
291	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN_FC60020544.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10483/24613/e_asian/ukb24983_v2_hg19.BIN_FC60020544.genotyped.glm.logistic.hybrid.gz	784257	518724
292	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN_FC60020548.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10483/24613/e_asian/ukb24983_v2_hg19.BIN_FC60020548.genotyped.glm.logistic.hybrid.gz	784257	374796
293	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10136/10137/phe/BIN_FC6002395.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10136/10137/e_asian/ukb24983_v2_hg19.BIN_FC6002395.genotyped.glm.logistic.hybrid.gz	784257	456445
294	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN_FC6006149.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/24611/e_asian/ukb24983_v2_hg19.BIN_FC6006149.genotyped.glm.logistic.hybrid.gz	784257	516744
295	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/9797/phe/BIN_FC6006153.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/9797/e_asian/ukb24983_v2_hg19.BIN_FC6006153.genotyped.glm.logistic.hybrid.gz	784257	481824
296	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/9797/phe/BIN_FC6006154.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/9797/e_asian/ukb24983_v2_hg19.BIN_FC6006154.genotyped.glm.logistic.hybrid.gz	784257	514899
297	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN_FC6006155.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/24611/e_asian/ukb24983_v2_hg19.BIN_FC6006155.genotyped.glm.logistic.hybrid.gz	784257	485856
298	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/9797/phe/BIN_FC6006179.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/9797/e_asian/ukb24983_v2_hg19.BIN_FC6006179.genotyped.glm.logistic.hybrid.gz	784257	517379
299	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN_FC7001747.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/24611/e_asian/ukb24983_v2_hg19.BIN_FC7001747.genotyped.glm.logistic.hybrid.gz	784257	517814
300	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN_FC70020548.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10483/24613/e_asian/ukb24983_v2_hg19.BIN_FC70020548.genotyped.glm.logistic.hybrid.gz	784257	372233
301	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/9797/phe/BIN_FC7006153.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/9797/e_asian/ukb24983_v2_hg19.BIN_FC7006153.genotyped.glm.logistic.hybrid.gz	784257	481824
302	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN_FC7006154.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/24611/e_asian/ukb24983_v2_hg19.BIN_FC7006154.genotyped.glm.logistic.hybrid.gz	784257	497572
303	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN_FC7006155.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/24611/e_asian/ukb24983_v2_hg19.BIN_FC7006155.genotyped.glm.logistic.hybrid.gz	784257	442672
304	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN_FC7006179.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/24611/e_asian/ukb24983_v2_hg19.BIN_FC7006179.genotyped.glm.logistic.hybrid.gz	784257	508427
305	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN_FC80020548.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10483/24613/e_asian/ukb24983_v2_hg19.BIN_FC80020548.genotyped.glm.logistic.hybrid.gz	784257	374796
306	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN_FC8006154.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/24611/e_asian/ukb24983_v2_hg19.BIN_FC8006154.genotyped.glm.logistic.hybrid.gz	784257	501146
307	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN_FC8006155.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/24611/e_asian/ukb24983_v2_hg19.BIN_FC8006155.genotyped.glm.logistic.hybrid.gz	784257	444676
308	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN_FC8006179.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/24611/e_asian/ukb24983_v2_hg19.BIN_FC8006179.genotyped.glm.logistic.hybrid.gz	784257	499552
309	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN_FC90020544.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10483/24613/e_asian/ukb24983_v2_hg19.BIN_FC90020544.genotyped.glm.logistic.hybrid.gz	784257	518724
310	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/10483/24613/phe/BIN_FC90020548.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/10483/24613/e_asian/ukb24983_v2_hg19.BIN_FC90020548.genotyped.glm.logistic.hybrid.gz	784257	518724
311	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/9797/phe/BIN_FC9006152.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/9797/e_asian/ukb24983_v2_hg19.BIN_FC9006152.genotyped.glm.logistic.hybrid.gz	784257	516920
312	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/9797/phe/BIN_FC9006153.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/9797/e_asian/ukb24983_v2_hg19.BIN_FC9006153.genotyped.glm.logistic.hybrid.gz	784257	481824
313	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN_FC9006154.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/24611/e_asian/ukb24983_v2_hg19.BIN_FC9006154.genotyped.glm.logistic.hybrid.gz	784257	504916
314	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN_FC9006155.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/24611/e_asian/ukb24983_v2_hg19.BIN_FC9006155.genotyped.glm.logistic.hybrid.gz	784257	452366
315	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/9796/24611/phe/BIN_FC9006179.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/9796/24611/e_asian/ukb24983_v2_hg19.BIN_FC9006179.genotyped.glm.logistic.hybrid.gz	784257	489313
316	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/family_history/phe/FH1001.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/extras/family_history/e_asian/ukb24983_v2_hg19.FH1001.genotyped.glm.logistic.hybrid.gz	784257	518724
317	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/family_history/phe/FH1002.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/extras/family_history/e_asian/ukb24983_v2_hg19.FH1002.genotyped.glm.logistic.hybrid.gz	784257	518724
318	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/family_history/phe/FH1019.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/extras/family_history/e_asian/ukb24983_v2_hg19.FH1019.genotyped.glm.logistic.hybrid.gz	784257	518724
319	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/family_history/phe/FH1044.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/extras/family_history/e_asian/ukb24983_v2_hg19.FH1044.genotyped.glm.logistic.hybrid.gz	784257	518724
320	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/family_history/phe/FH1065.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/extras/family_history/e_asian/ukb24983_v2_hg19.FH1065.genotyped.glm.logistic.hybrid.gz	784257	518724
321	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/family_history/phe/FH1113.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/extras/family_history/e_asian/ukb24983_v2_hg19.FH1113.genotyped.glm.logistic.hybrid.gz	784257	518724
322	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/family_history/phe/FH1220.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/extras/family_history/e_asian/ukb24983_v2_hg19.FH1220.genotyped.glm.logistic.hybrid.gz	784257	518724
323	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/family_history/phe/FH1262.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/extras/family_history/e_asian/ukb24983_v2_hg19.FH1262.genotyped.glm.logistic.hybrid.gz	784257	518724
324	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/family_history/phe/FH1263.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/extras/family_history/e_asian/ukb24983_v2_hg19.FH1263.genotyped.glm.logistic.hybrid.gz	784257	518724
325	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/family_history/phe/FH1286.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/extras/family_history/e_asian/ukb24983_v2_hg19.FH1286.genotyped.glm.logistic.hybrid.gz	784257	518724
326	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC110.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/extras/highconfidenceqc/e_asian/ukb24983_v2_hg19.HC110.genotyped.glm.logistic.hybrid.gz	784257	518724
327	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC118.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/extras/highconfidenceqc/e_asian/ukb24983_v2_hg19.HC118.genotyped.glm.logistic.hybrid.gz	784257	518724
328	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC125.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/extras/highconfidenceqc/e_asian/ukb24983_v2_hg19.HC125.genotyped.glm.logistic.hybrid.gz	784257	518724
329	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC132.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/extras/highconfidenceqc/e_asian/ukb24983_v2_hg19.HC132.genotyped.glm.logistic.hybrid.gz	784257	518724
330	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC142.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/extras/highconfidenceqc/e_asian/ukb24983_v2_hg19.HC142.genotyped.glm.logistic.hybrid.gz	784257	518724
331	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC15.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/extras/highconfidenceqc/e_asian/ukb24983_v2_hg19.HC15.genotyped.glm.logistic.hybrid.gz	784257	518724
332	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC153.phe	/oak/stanford/groups/mrivas/ukbb24983/cal/gwas/extras/highconfidenceqc/e_asian/ukb24983_v2_hg19.HC153.genotyped.glm.logistic.hybrid.gz	784257	518724
