#idx	phe_file	sumstats_file	n_lines	n_non-NA_lines
585	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC2.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC2.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
586	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC20.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC20.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
587	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC200.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC200.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
588	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC201.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC201.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
589	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC202.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC202.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
590	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC203.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC203.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
591	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC204.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC204.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
592	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC205.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC205.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
593	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC206.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC206.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
594	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC207.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC207.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
595	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC208.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC208.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
596	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC209.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC209.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
597	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC21.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC21.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
598	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC210.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC210.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
599	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC211.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC211.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
600	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC212.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC212.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
601	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC213.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC213.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
602	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC214.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC214.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
603	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC215.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC215.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
604	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC216.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC216.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
605	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC217.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC217.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
606	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC218.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC218.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
607	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC219.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC219.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
608	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC22.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC22.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
609	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC220.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC220.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
610	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC221.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC221.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
611	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC222.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC222.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
612	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC223.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC223.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
613	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC224.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC224.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
614	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC225.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC225.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
615	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC226.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC226.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
616	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC227.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC227.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
617	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC228.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC228.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
618	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC229.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC229.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
619	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC23.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC23.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
620	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC230.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC230.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
621	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC231.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC231.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
622	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC232.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC232.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
623	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC233.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC233.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
624	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC234.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC234.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
625	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC235.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC235.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
626	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC236.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC236.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
627	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC237.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC237.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
628	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC238.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC238.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
629	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC239.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC239.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
630	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC24.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC24.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
631	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC240.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC240.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
632	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC241.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC241.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
633	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC242.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC242.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
634	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC243.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC243.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
635	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC244.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC244.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
636	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC245.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC245.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
637	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC246.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC246.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
638	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC247.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC247.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
639	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC248.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC248.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
640	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC249.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC249.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
641	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC25.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC25.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
642	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC250.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC250.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
643	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC251.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC251.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
644	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC252.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC252.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
645	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC253.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC253.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
646	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC254.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC254.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
647	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC255.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC255.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
648	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC256.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC256.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
649	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC257.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC257.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
650	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC258.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC258.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
651	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC259.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC259.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
652	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC26.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC26.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
653	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC260.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC260.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
654	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC261.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC261.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
655	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC262.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC262.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
656	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC263.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC263.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
657	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC264.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC264.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
658	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC265.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC265.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
659	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC266.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC266.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
660	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC267.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC267.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
661	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC268.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC268.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
662	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC269.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC269.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
663	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC27.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC27.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
664	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC270.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC270.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
665	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC271.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC271.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
666	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC272.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC272.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
667	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC273.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC273.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
668	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC274.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC274.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
669	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC275.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC275.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
670	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC276.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC276.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
671	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC277.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC277.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
672	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC278.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC278.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
673	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC279.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC279.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
674	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC28.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC28.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
675	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/highconfidenceqc/phe/HC280.phe	/oak/stanford/groups/mrivas/ukbb24983/exome/gwas/extras/highconfidenceqc/white_british/ukb24983_v2_hg38.HC280.exome-spb.PHENO1.glm.logistic.hybrid.gz	10191471	6635286
