#GBE_ID	GBE_NAME	FIELD	TABLE	BASKET	APP_ID	N	N_GBE	N_NBW	N_AFR	N_EAS	N_SAS	N_SMR	N_OTH	SOURCE	DATE	PATH
BIN_FC30001249	Past_tobacco_smoking_(Just_tried_once_or_twice)	1249	40831	2007183	24983	8674	6120	437	101	21	118	0	528	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN_FC30001249.phe
BIN_FC30001418	Milk_type:_Skimmed	1418	40831	2007183	24983	11979	8576	558	95	19	121	0	683	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN_FC30001418.phe
BIN_FC30001428	Spread_type:_Flora_Pro-Active/Benecol	1428	40831	2007183	24983	90	60	5	0	1	4	0	7	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN_FC30001428.phe
BIN_FC30001448	Bread_type:_Wholemeal_or_wholegrain	1448	40831	2007183	24983	30421	21371	1581	387	59	401	0	1818	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN_FC30001448.phe
BIN_FC30001468	Cereal_type:_Oat_cereal_(e.g._Ready_Brek,_porridge)	1468	40831	2007183	24983	14294	9843	748	249	39	209	0	882	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN_FC30001468.phe
BIN_FC30001508	Coffee_type:_Ground_coffee_(include_espresso,_filter_etc)	1508	40831	2007183	24983	11359	7800	925	66	26	89	0	805	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN_FC30001508.phe
BIN_FC30001628	Alcohol_intake_versus_10_years_previously_(Less_nowadays)	1628	40831	2007183	24983	24239	16927	1235	384	39	280	0	1472	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN_FC30001628.phe
BIN_FC30001727	Ease_of_skin_tanning_(Get_mildly_or_occasionally_tanned)	1727	40831	2007183	24983	12044	8585	611	143	26	195	0	559	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN_FC30001727.phe
BIN_FC30001757	Facial_ageing_(About_your_age)	1757	40831	2007183	24983	12099	8728	602	54	11	151	0	602	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN_FC30001757.phe
BIN_FC30002267	Use_of_sun/uv_protection_(Most_of_the_time)	2267	40831	2007183	24983	21776	15783	1104	92	28	115	0	1151	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN_FC30002267.phe
BIN_FC30002654	Non-butter_spread_type:_Olive_oil_based_spread_(eg:_Bertolli)	2654	40831	2007183	24983	7653	5422	344	95	14	141	0	428	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN_FC30002654.phe
BIN_FC30002877	Type_of_tobacco_previously_smoked_(cigars_or_pipes)	2877	40831	2007183	24983	626	475	26	3	2	3	0	21	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN_FC30002877.phe
BIN_FC30003446	Type_of_tobacco_currently_smoked_(cigars_or_pipes)	3446	40831	2007183	24983	235	176	6	0	1	3	0	17	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN_FC30003446.phe
BIN_FC30003486	Ever_tried_to_stop_smoking_succeeded_vs_no	3486	40831	2007183	24983	1288	852	87	13	1	24	0	98	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN_FC30003486.phe
BIN_FC30004825	Noisy_workplace_(Yes,_for_less_than_a_year)	4825	40831	2007183	24983	2985	2052	216	52	4	37	0	150	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN_FC30004825.phe
BIN_FC30004836	Loud_music_exposure_frequency_(Yes,_for_less_than_a_year)	4836	40831	2007183	24983	1798	1175	134	50	0	32	0	113	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN_FC30004836.phe
BIN_FC30005507	Leg_pain_on_walking_:_action_taken_(Continue_at_same_pace)	5507	37855	2005693	24983	4051	2867	219	52	2	62	0	232	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC30005507.phe
BIN_FC30005540	Surgery/amputation_of_toe_or_leg_(Yes,_leg_above_the_knee)	5540	37855	2005693	24983	29	17	1	4	0	1	0	1	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC30005540.phe
BIN_FC30006151	Fractured_bone_site(s)_(Hip)	6151	40831	2007183	24983	89	70	5	0	0	1	0	5	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN_FC30006151.phe
BIN_FC30006156	Manic/hyper_symptoms_(I_needed_less_sleep_than_usual)	6156	37855	2005693	24983	2578	1670	192	73	5	81	0	191	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC30006156.phe
BIN_FC30006157	Why_stopped_smoking_precautionary	6157	40831	2007183	24983	8442	5939	528	41	6	52	0	490	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN_FC30006157.phe
BIN_FC30006160	Leisure/social_activities_(attend_pub_or_social_club_in_once_a_week_or_more_often)	6160	37855	2005693	24983	14367	10313	641	81	9	117	0	701	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC30006160.phe
BIN_FC30006164	Types_of_physical_activity_in_last_4_weeks_(other_exercises)	6164	37855	2005693	24983	26957	18862	1405	370	78	354	0	1641	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC30006164.phe
BIN_FC30012187	Brain_MRI_measuring_method	12187	40831	2007183	24983	522	366	18	5	0	11	0	33	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN_FC30012187.phe
BIN_FC30012323	12-lead_ECG_measuring_method	12323	37855	2005693	24983	371	251	16	2	0	8	0	18	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC30012323.phe
BIN_FC3001747	Hair_colour_(natural,_before_greying)_light_brown	1747	40831	2007183	24983	20041	14968	1006	4	1	19	0	842	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN_FC3001747.phe
BIN_FC30020116	Current_Smoker	20116	40831	2007183	24983	4620	3030	342	71	10	72	0	373	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN_FC30020116.phe
BIN_FC30020117	Current_Drinker	20117	40831	2007183	24983	46339	32384	2489	701	101	572	0	2722	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN_FC30020117.phe
BIN_FC30020122	Bipolar_type_2	20122	37855	2005693	24983	196	119	14	11	1	9	0	15	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC30020122.phe
BIN_FC30020126	Bipolar_and_major_depression_status_Bipolar_Type_II	20126	37855	2005693	24983	196	119	14	11	1	9	0	15	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC30020126.phe
BIN_FC30020462	A_bit_distressed_from_psychotics	20462	24613	10483	24983	216	144	19	1	0	1	0	13	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/10483/24613/phe/BIN_FC30020462.phe
BIN_FC30020487	Sometimes_Felt_hated_by_family_member_as_a_child	20487	37855	2005693	24983	372	250	26	11	1	3	0	34	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC30020487.phe
BIN_FC30020488	Sometimes_Physically_abused_by_family_as_a_child	20488	37855	2005693	24983	1653	1091	98	39	6	20	0	130	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC30020488.phe
BIN_FC30020489	Sometimes_felt_loved	20489	37855	2005693	24983	5653	4031	308	42	10	46	0	335	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC30020489.phe
BIN_FC30020490	Sometimes_molested_as_a_child	20490	37855	2005693	24983	109	73	4	3	0	1	0	12	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC30020490.phe
BIN_FC30020491	Sometimes_had_Someone_to_take_to_doctor_when_needed_as_a_child	20491	37855	2005693	24983	641	407	49	15	2	7	0	61	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC30020491.phe
BIN_FC30020492	Longest_period_of_mania_or_irritability_a_week_or_more	20492	37855	2005693	24983	1278	922	73	7	1	15	0	68	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC30020492.phe
BIN_FC30020521	Sometimes_felt_Belittlement_by_partner_or_ex-partner_as_an_adult	20521	37855	2005693	24983	2194	1528	144	16	4	11	0	144	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC30020521.phe
BIN_FC30020522	Sometimes_Been_in_a_confiding_relationship_as_an_adult	20522	37855	2005693	24983	4001	2794	235	29	11	24	0	265	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC30020522.phe
BIN_FC30020523	Sometimes_Physical_violence_by_partner_or_ex-partner_as_an_adult	20523	37855	2005693	24983	1078	748	61	14	1	5	0	65	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC30020523.phe
BIN_FC30020524	Sometimes_Sexual_interference_by_partner_or_ex-partner_without_consent_as_an_adult	20524	37855	2005693	24983	444	310	34	5	0	1	0	20	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC30020524.phe
BIN_FC30020525	Sometimes_Able_to_pay_rent/mortgage_as_an_adult	20525	37855	2005693	24983	588	388	32	19	3	5	0	33	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC30020525.phe
BIN_FC30020526	Been_in_a_serious_accident_believed_to_be_life-threatening_within_the_last_12_months	20526	37855	2005693	24983	51	38	6	0	0	1	0	2	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC30020526.phe
BIN_FC30020527	Been_involved_in_combat_or_exposed_to_war-zone_within_the_last_12_months	20527	37855	2005693	24983	15	13	0	1	0	0	0	1	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC30020527.phe
BIN_FC30020528	Diagnosed_with_life-threatening_illness_within_the_last_12_months	20528	37855	2005693	24983	419	281	28	5	1	4	0	18	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC30020528.phe
BIN_FC30020529	Victim_of_physically_violent_crime_within_the_last_12_months	20529	37855	2005693	24983	103	69	7	0	1	3	0	5	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC30020529.phe
BIN_FC30020530	Witnessed_sudden_violent_death_within_the_last_12_months	20530	37855	2005693	24983	139	95	13	1	0	2	0	10	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC30020530.phe
BIN_FC30020531	Victim_of_sexual_assault_not_within_the_last_12_months	20531	37855	2005693	24983	16	9	1	0	0	0	0	2	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC30020531.phe
BIN_FC30020537	Often_has_difficulty_controlling_worry_during_worst_period_of_anxiety	20537	37855	2005693	24983	3085	2217	184	13	5	25	0	176	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC30020537.phe
BIN_FC30020539	Often_has_inability_to_stop_worry_during_worst_period_of_anxiety	20539	37855	2005693	24983	2958	2144	163	12	4	24	0	168	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC30020539.phe
BIN_FC30020544	Other_psychosis_diagnosed_by__a_professional	20544	37855	2005693	24983	87	59	12	2	0	0	0	6	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC30020544.phe
BIN_FC30020546	Drugs_or_alcohol_taken_for_depression	20546	37855	2005693	24983	1705	1243	99	6	3	6	0	93	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC30020546.phe
BIN_FC30020547	Non-drug_therapies_taken_for_depression	20547	37855	2005693	24983	5832	4101	357	33	10	44	0	390	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC30020547.phe
BIN_FC30020548	Manifestations_of_mania_or_irritability_Thoughts_racing_vs_any	20548	37855	2005693	24983	2117	1495	123	11	2	21	0	134	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC30020548.phe
BIN_FC30020549	Drugs_or_alcohol_taken_for_anxiety	20549	37855	2005693	24983	1278	945	78	4	1	5	0	63	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC30020549.phe
BIN_FC30020550	Non-drug_therapies_taken_for_anxiety	20550	37855	2005693	24983	3510	2507	225	17	3	24	0	226	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC30020550.phe
BIN_FC30020551	Addiction_to_other_medication	20551	37855	2005693	24983	57	39	4	0	0	1	0	6	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC30020551.phe
BIN_FC30021072	Infection_diagnosed_alongside_IBS_when_IBS_symptoms_began	21072	37855	2005693	24983	40	30	2	0	0	0	0	5	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC30021072.phe
BIN_FC3002247	Hearing_difficulty_and_Deafness	2247	40831	2007183	24983	14960	10723	707	99	29	180	0	778	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN_FC3002247.phe
BIN_FC30022506	Tobacco_smoking_ever_vs_no	22506	40831	2007183	24983	6931	5019	380	36	6	33	0	394	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN_FC30022506.phe
BIN_FC30041216	Detained_under_Mental_Health_Act,_Section_5(2)	41216	37855	2005693	24983	0	0	0	0	0	0	0	0	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC30041216.phe
BIN_FC30041226	Sex_of_baby_is_intermediate	41226	40831	2007183	24983	1	0	0	0	0	0	0	0	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN_FC30041226.phe
BIN_FC3006144	Never_eat_wheat	6144	40831	2007183	24983	1633	1101	100	49	5	19	0	112	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN_FC3006144.phe
BIN_FC3006148	Eye_problems/disorders_Injury_resulting_in_vision_loss	6148	37855	2005693	24983	349	241	19	3	0	6	0	22	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC3006148.phe
BIN_FC3006149	Bleeding_gums	6149	40831	2007183	24983	8393	5587	486	204	34	210	0	562	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN_FC3006149.phe
BIN_FC3006150	Vascular/heart_problems_diagnosed_by_doctor_Stroke	6150	40831	2007183	24983	788	574	42	10	1	9	0	49	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN_FC3006150.phe
BIN_FC3006152	Blood_clot_diagnosed_by_doctor	6152	40831	2007183	24983	493	353	25	7	0	3	0	30	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN_FC3006152.phe
BIN_FC3006153	Medication_for_diabetes_(female_only)	6153	40831	2007183	24983	234	153	10	16	0	5	0	12	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN_FC3006153.phe
BIN_FC3006155	Vitamin_C_vs_no_supplement	6155	40831	2007183	24983	4962	3253	320	138	17	85	0	374	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN_FC3006155.phe
BIN_FC3006177	Medication_for_diabetes_(male_only)	6177	40831	2007183	24983	319	212	15	8	0	15	0	22	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN_FC3006177.phe
BIN_FC30100920	Whole_milk_(Diet,_24hr_recall,_Online_follow-up)	100920	37855	2005693	24983	2144	1418	139	52	13	63	0	165	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC30100920.phe
BIN_FC40001140	No_change_in_mobile_phone_use_from_2_years_ago	1140	37855	2005693	24983	25531	17956	1313	268	67	365	0	1456	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC40001140.phe
BIN_FC40001249	Past_tobacco_smoking_(Smoked_at_least_once)	1249	40831	2007183	24983	27640	19331	1642	294	43	258	0	1726	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN_FC40001249.phe
BIN_FC40001418	Milk_type:_Soya	1418	40831	2007183	24983	2454	1514	187	119	24	39	0	198	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN_FC40001418.phe
BIN_FC40001428	Spread_type:_Other_type_of_spread/margarine	1428	40831	2007183	24983	27702	19645	1187	412	54	513	0	1523	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN_FC40001428.phe
BIN_FC40001448	Bread_type:_Other_type_of_bread	1448	40831	2007183	24983	3038	2033	224	54	12	46	0	207	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN_FC40001448.phe
BIN_FC40001468	Cereal_type:_Muesli	1468	40831	2007183	24983	10384	7356	601	89	24	118	0	634	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN_FC40001468.phe
BIN_FC40001508	Coffee_type:_Other_type_of_coffee	1508	40831	2007183	24983	994	654	47	29	2	29	0	78	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN_FC40001508.phe
BIN_FC40001727	Ease_of_skin_tanning_(Never_tan,_only_burn)	1727	40831	2007183	24983	9537	6792	606	85	7	53	0	408	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN_FC40001727.phe
BIN_FC40002267	Use_of_sun/uv_protection_(Always)	2267	40831	2007183	24983	12087	8651	624	64	12	55	0	631	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN_FC40002267.phe
BIN_FC40002654	Non-butter_spread_type:_Polyunsaturated/sunflower_oil_based_spread_(eg:_Flora)	2654	40831	2007183	24983	9789	7068	345	127	16	139	0	517	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN_FC40002654.phe
BIN_FC40003486	Ever_tried_to_stop_smoking_failed_vs_succeeded	3486	40831	2007183	24983	1484	1002	103	18	2	16	0	113	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN_FC40003486.phe
BIN_FC40006151	Fractured_bone_site(s)_(Spine)	6151	40831	2007183	24983	161	118	7	0	0	2	0	10	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN_FC40006151.phe
BIN_FC40006156	Manic/hyper_symptoms_(I_was_more_creative_or_had_more_ideas_than_usual)	6156	37855	2005693	24983	2401	1569	189	60	4	66	0	185	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC40006156.phe
BIN_FC40006157	Why_stopped_smoking_financial	6157	40831	2007183	24983	3459	2530	151	14	3	18	0	165	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN_FC40006157.phe
BIN_FC40006160	Leisure/social_activities_(attend_religious_group_in_once_a_week_or_more_often)	6160	37855	2005693	24983	7829	4758	618	387	32	240	0	522	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC40006160.phe
BIN_FC40006164	Types_of_physical_activity_in_last_4_weeks_(strenuous_sports)	6164	37855	2005693	24983	6353	4483	320	72	21	70	0	421	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC40006164.phe
BIN_FC4001747	Hair_colour_(natural,_before_greying)_dark_brown	1747	40831	2007183	24983	19505	13399	1084	118	28	230	0	1422	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN_FC4001747.phe
BIN_FC40020126	Bipolar_and_major_depression_status_probable_depression_(severe)	20126	37855	2005693	24983	2245	1549	146	28	2	41	0	150	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC40020126.phe
BIN_FC40020462	Quite_distressed_from_psychotics	20462	24613	10483	24983	121	85	5	2	0	1	0	11	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/10483/24613/phe/BIN_FC40020462.phe
BIN_FC40020487	Often_Felt_hated_by_family_member_as_a_child	20487	37855	2005693	24983	301	193	25	6	1	6	0	33	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC40020487.phe
BIN_FC40020488	Often_Physically_abused_by_family_as_a_child	20488	37855	2005693	24983	218	117	18	10	1	4	0	25	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC40020488.phe
BIN_FC40020489	Often_felt_loved_as_a_child	20489	37855	2005693	24983	11280	8158	558	74	17	112	0	615	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC40020489.phe
BIN_FC40020490	Often_molested_as_a_child	20490	37855	2005693	24983	110	68	7	9	0	2	0	13	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC40020490.phe
BIN_FC40020491	Often_had_Someone_to_take_to_doctor_when_needed_as_a_child	20491	37855	2005693	24983	2345	1625	110	31	7	35	0	166	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC40020491.phe
BIN_FC40020521	Often_felt_Belittlement_by_partner_or_ex-partner_as_an_adult	20521	37855	2005693	24983	533	376	26	4	1	3	0	35	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC40020521.phe
BIN_FC40020522	Often_Been_in_a_confiding_relationship_as_an_adult	20522	37855	2005693	24983	3744	2675	207	21	5	30	0	214	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC40020522.phe
BIN_FC40020523	Often_Physical_violence_by_partner_or_ex-partner_as_an_adult	20523	37855	2005693	24983	199	130	13	3	0	4	0	17	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC40020523.phe
