#GBE_ID	GBE_NAME	FIELD	TABLE	BASKET	APP_ID	N	N_GBE	N_NBW	N_AFR	N_EAS	N_SAS	SOURCE	DATE	PATH
BIN_FC10004792	Cochlear_implant	4792	40831	2007183	24983	226	113	10	9	1	21	ukb_annotations.tsv	2020-03-20	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN_FC10004792.phe
BIN_FC10004825	Noisy_workplace_(Yes,_for_more_than_5_years)	4825	40831	2007183	24983	25106	16853	1083	322	33	586	ukb_annotations.tsv	2020-03-23	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN_FC10004825.phe
BIN_FC10004836	Loud_music_exposure_frequency_(Yes,_for_more_than_5_years)	4836	40831	2007183	24983	9690	6252	568	244	5	171	ukb_annotations.tsv	2020-03-20	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN_FC10004836.phe
BIN_FC10005408	Which_eye(s)_affected_by_amblyopia_(lazy_eye)_(Right_eye)	5408	37855	2005693	24983	2505	1696	176	32	4	17	ukb_annotations.tsv	2020-03-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC10005408.phe
BIN_FC10005419	Which_eye(s)_affected_by_injury_or_trauma_resulting_in_loss_of_vision_(Right_eye)	5419	37855	2005693	24983	637	410	35	19	1	11	ukb_annotations.tsv	2020-03-22	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC10005419.phe
BIN_FC10005441	Which_eye(s)_are_affected_by_cataract_(Right_eye)	5441	37855	2005693	24983	10616	6980	495	194	41	312	ukb_annotations.tsv	2020-03-20	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC10005441.phe
BIN_FC10005452	Leg_pain_when_standing_still_or_sitting	5452	37855	2005693	24983	30613	18804	1541	862	64	1310	ukb_annotations.tsv	2020-03-19	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC10005452.phe
BIN_FC10005463	Leg_pain_in_calf/calves	5463	37855	2005693	24983	16711	9743	837	626	43	1003	ukb_annotations.tsv	2020-03-21	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC10005463.phe
BIN_FC10005474	Leg_pain_when_walking_uphill_or_hurrying	5474	37855	2005693	24983	33339	20338	1593	1005	92	1580	ukb_annotations.tsv	2020-03-20	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC10005474.phe
BIN_FC10005485	Leg_pain_when_walking_normally	5485	37855	2005693	24983	27346	17186	1353	682	56	977	ukb_annotations.tsv	2020-03-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC10005485.phe
BIN_FC10005496	Leg_pain_when_walking_ever_disappears_while_walking	5496	37855	2005693	24983	9848	6143	530	264	25	379	ukb_annotations.tsv	2020-03-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC10005496.phe
BIN_FC10005507	Leg_pain_on_walking_:_action_taken_(Stop)	5507	37855	2005693	24983	7699	4530	415	217	23	352	ukb_annotations.tsv	2020-03-22	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC10005507.phe
BIN_FC10005518	Leg_pain_on_walking_:_effect_of_standing_still_(Pain_usually_continues_for_more_than_10_minutes)	5518	37855	2005693	24983	16808	10400	881	427	30	682	ukb_annotations.tsv	2020-03-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC10005518.phe
BIN_FC10005529	Surgery_on_leg_arteries_(other_than_for_varicose_veins)	5529	37855	2005693	24983	1946	1060	112	85	3	139	ukb_annotations.tsv	2020-03-21	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC10005529.phe
BIN_FC10005540	Surgery/amputation_of_toe_or_leg_(Yes,_toes)	5540	37855	2005693	24983	291	156	19	10	0	18	ukb_annotations.tsv	2020-03-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC10005540.phe
BIN_FC10005610	Which_eye(s)_affected_by_presbyopia_(Right_eye)	5610	37855	2005693	24983	61166	41161	3225	977	163	1088	ukb_annotations.tsv	2020-03-22	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC10005610.phe
BIN_FC10005832	Which_eye(s)_affected_by_hypermetropia_(long_sight)_(Right_eye)	5832	37855	2005693	24983	30543	20194	1512	661	48	730	ukb_annotations.tsv	2020-03-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC10005832.phe
BIN_FC10005843	Which_eye(s)_affected_by_myopia_(short_sight)_(Right_eye)	5843	37855	2005693	24983	57223	37485	3344	940	264	1260	ukb_annotations.tsv	2020-03-19	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC10005843.phe
BIN_FC10005855	Which_eye(s)_affected_by_astigmatism_(Right_eye)	5855	37855	2005693	24983	17045	11347	1201	132	71	183	ukb_annotations.tsv	2020-03-19	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC10005855.phe
BIN_FC10005877	Which_eye(s)_affected_by_other_eye_condition_(Right_eye)	5877	37855	2005693	24983	2289	1388	150	102	4	79	ukb_annotations.tsv	2020-03-20	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC10005877.phe
BIN_FC10005890	Which_eye(s)_affected_by_diabetes-related_eye_disease_(Right_eye)	5890	37855	2005693	24983	1756	945	82	106	3	145	ukb_annotations.tsv	2020-03-20	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC10005890.phe
BIN_FC10005912	Which_eye(s)_affected_by_macular_degeneration_(Right_eye)	5912	37855	2005693	24983	1952	1280	109	40	4	28	ukb_annotations.tsv	2020-03-18	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC10005912.phe
BIN_FC10005934	Which_eye(s)_affected_by_other_serious_eye_condition_(Right_eye)	5934	37855	2005693	24983	2686	1769	173	45	7	53	ukb_annotations.tsv	2020-03-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC10005934.phe
BIN_FC10005959	Previously_smoked_cigarettes_on_most/all_days	5959	40831	2007183	24983	1813	1275	72	9	1	12	ukb_annotations.tsv	2020-03-23	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN_FC10005959.phe
BIN_FC10006074	Glasses_worn_(right_eye)_only_during_visual_acuity_test	6074	40831	2007183	24983	53763	35852	2996	902	182	1004	ukb_annotations.tsv	2020-03-21	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN_FC10006074.phe
BIN_FC10006075	Glasses_worn_(left_eye)_only_during_visual_acuity_test	6075	40831	2007183	24983	53732	35831	2992	904	183	1003	ukb_annotations.tsv	2020-03-21	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN_FC10006075.phe
BIN_FC10006119	Which_eye(s)_affected_by_glaucoma_(Right_eye)	6119	37855	2005693	24983	3025	1955	145	98	9	78	ukb_annotations.tsv	2020-03-19	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC10006119.phe
BIN_FC10006151	Fractured_bone_site(s)_(Ankle)	6151	40831	2007183	24983	7656	5161	386	95	3	98	ukb_annotations.tsv	2020-03-23	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN_FC10006151.phe
BIN_FC10006152	Hayfever_allergic_rhinitis_or_eczema	6152	40831	2007183	24983	118783	80037	5888	1664	501	1641	ukb_annotations.tsv	2020-03-23	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN_FC10006152.phe
BIN_FC10006153	Oral_contraceptive_pill_or_minipill	6153	40831	2007183	24983	7174	4813	400	110	20	57	ukb_annotations.tsv	2020-03-23	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN_FC10006153.phe
BIN_FC10006154	Ranitidine_use_self-reported	6154	40831	2007183	24983	10528	6956	542	107	17	160	ukb_annotations.tsv	2020-03-22	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN_FC10006154.phe
BIN_FC10006155	Vitamin_D_vs_multivitamin	6155	40831	2007183	24983	28097	18008	1893	463	68	678	ukb_annotations.tsv	2020-03-23	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN_FC10006155.phe
BIN_FC10006156	Manic/hyper_symptoms_(I_was_more_active_than_usual)	6156	37855	2005693	24983	15255	9350	1055	356	51	538	ukb_annotations.tsv	2020-03-23	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC10006156.phe
BIN_FC10006157	Why_stopped_smoking_Illness	6157	40831	2007183	24983	15100	10316	870	51	8	108	ukb_annotations.tsv	2020-03-23	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN_FC10006157.phe
BIN_FC10006160	Leisure/social_activities_(attend_any_of_the_followings_in_once_a_week_or_more_often:_sports_club,_gym,_pub,_social_club,_religious_group,_adult_edication_class,_or_other_group_activity)	6160	37855	2005693	24983	354636	239097	17794	4891	695	4899	ukb_annotations.tsv	2020-03-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC10006160.phe
BIN_FC10006164	Types_of_physical_activity_in_last_4_weeks_(any_of_walking,_other_exercises,_strenuous_sports,_light/heavy_DIY)	6164	37855	2005693	24983	464880	317286	23154	5246	999	6456	ukb_annotations.tsv	2020-03-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC10006164.phe
BIN_FC10006179	Zinc_supplements	6179	40831	2007183	24983	22309	14411	1617	399	59	294	ukb_annotations.tsv	2020-03-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN_FC10006179.phe
BIN_FC10006205	Which_eye(s)_affected_by_strabismus_(squint)_(Right_eye)	6205	37855	2005693	24983	1474	1008	84	9	3	7	ukb_annotations.tsv	2020-03-21	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC10006205.phe
BIN_FC10010016	Regular_use_of_hands-free_device/speakerphone_with_mobile_phone_(pilot)	10016	37855	2005693	24983	367	27	0	0	0	1	ukb_annotations.tsv	2020-03-23	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC10010016.phe
BIN_FC100100920	Any_milk_(Diet,_24hr_recall,_Online_follow-up)	100920	37855	2005693	24983	202036	140365	10597	1877	425	2273	ukb_annotations.tsv	2020-03-23	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC100100920.phe
BIN_FC10010105	Internet_user_(pilot)	10105	37855	2005693	24983	2747	292	13	0	0	3	ukb_annotations.tsv	2020-03-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC10010105.phe
BIN_FC10010114	Willing_to_be_contacted_by_email_(pilot)	10114	37855	2005693	24983	2354	247	11	0	0	3	ukb_annotations.tsv	2020-03-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC10010114.phe
BIN_FC10010793	Hearing_difficulty/problems_(pilot)	10793	40831	2007183	24983	730	70	1	0	0	0	ukb_annotations.tsv	2020-03-16	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN_FC10010793.phe
BIN_FC10010844	Gestational_diabetes_only_(pilot)	10844	40831	2007183	24983	8	0	0	0	0	0	ukb_annotations.tsv	2020-03-23	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN_FC10010844.phe
BIN_FC10010895	Light_smokers,_at_least_100_smokes_in_lifetime_(pilot)	10895	40831	2007183	24983	450	37	1	0	0	0	ukb_annotations.tsv	2020-03-20	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN_FC10010895.phe
BIN_FC10012187	Brain_MRI_measuring_method	12187	40831	2007183	24983	45208	31521	2032	237	103	382	ukb_annotations.tsv	2020-03-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN_FC10012187.phe
BIN_FC10012323	12-lead_ECG_measuring_method	12323	37855	2005693	24983	37344	26077	1593	201	81	312	ukb_annotations.tsv	2020-03-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC10012323.phe
BIN_FC1001747	Hair_colour_(natural,_before_greying)_blonde	1747	40831	2007183	24983	53671	38964	2765	1	0	11	ukb_annotations.tsv	2020-03-23	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN_FC1001747.phe
BIN_FC10020018	Prospective_memory_result	20018	40831	2007183	24983	50280	28723	3347	2102	321	2649	ukb_annotations.tsv	2020-03-23	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN_FC10020018.phe
BIN_FC10020116	Never_Smoker	20116	40831	2007183	24983	275308	184861	11638	4607	905	6037	ukb_annotations.tsv	2020-03-21	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN_FC10020116.phe
BIN_FC10020117	Never_Drinker	20117	40831	2007183	24983	23079	10790	979	1100	277	3151	ukb_annotations.tsv	2020-03-21	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN_FC10020117.phe
BIN_FC10020122	General_Bipolar	20122	37855	2005693	24983	1615	953	145	43	4	59	ukb_annotations.tsv	2020-03-23	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC10020122.phe
BIN_FC10020126	Bipolar_and_major_depression_status_any	20126	37855	2005693	24983	33454	22341	1843	462	39	523	ukb_annotations.tsv	2020-03-23	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC10020126.phe
BIN_FC10020165	FI1_:_numeric_addition_test	20165	40831	2007183	24983	3222	2140	179	49	10	28	ukb_annotations.tsv	2020-03-21	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN_FC10020165.phe
BIN_FC10020167	FI2_:_identify_largest_number	20167	40831	2007183	24983	1072	729	62	9	3	14	ukb_annotations.tsv	2020-03-21	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN_FC10020167.phe
BIN_FC10020169	FI3_:_word_interpolation	20169	40831	2007183	24983	20780	13709	1353	203	74	243	ukb_annotations.tsv	2020-03-21	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN_FC10020169.phe
BIN_FC10020171	FI4_:_positional_arithmetic	20171	40831	2007183	24983	13897	9194	847	144	59	177	ukb_annotations.tsv	2020-03-22	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN_FC10020171.phe
BIN_FC10020173	FI5_:_family_relationship_calculation	20173	40831	2007183	24983	53208	37190	2756	262	70	355	ukb_annotations.tsv	2020-03-20	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN_FC10020173.phe
BIN_FC10020175	FI6_:_conditional_arithmetic	20175	40831	2007183	24983	26869	18473	1402	161	60	234	ukb_annotations.tsv	2020-03-20	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN_FC10020175.phe
BIN_FC10020177	FI7_:_synonym	20177	40831	2007183	24983	5915	3937	449	65	19	81	ukb_annotations.tsv	2020-03-20	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN_FC10020177.phe
BIN_FC10020179	FI8_:_chained_arithmetic	20179	40831	2007183	24983	19324	13547	1023	87	14	98	ukb_annotations.tsv	2020-03-20	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN_FC10020179.phe
BIN_FC10020181	FI9_:_concept_interpolation	20181	40831	2007183	24983	11116	8004	456	32	5	27	ukb_annotations.tsv	2020-03-19	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN_FC10020181.phe
BIN_FC10020183	FI10_:_arithmetic_sequence_recognition	20183	40831	2007183	24983	3709	2612	196	16	0	9	ukb_annotations.tsv	2020-03-19	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN_FC10020183.phe
BIN_FC10020185	FI11_:_antonym	20185	40831	2007183	24983	2578	1834	125	11	1	7	ukb_annotations.tsv	2020-03-22	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN_FC10020185.phe
BIN_FC10020187	FI12_:_square_sequence_recognition	20187	40831	2007183	24983	3696	2702	181	8	0	5	ukb_annotations.tsv	2020-03-19	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN_FC10020187.phe
BIN_FC10020189	FI13_:_subset_inclusion_logic	20189	40831	2007183	24983	1153	830	52	3	0	1	ukb_annotations.tsv	2020-03-19	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN_FC10020189.phe
BIN_FC10020193	FI14_:_alphanumeric_substitution	20193	40831	2007183	24983	417	294	29	2	0	0	ukb_annotations.tsv	2020-03-20	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN_FC10020193.phe
BIN_FC10020458	Generally_happy	20458	37855	2005693	24983	8728	5872	583	71	20	79	ukb_annotations.tsv	2020-03-22	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC10020458.phe
BIN_FC10020459	Generally_happy_with_own_health	20459	37855	2005693	24983	20074	13837	1096	125	25	150	ukb_annotations.tsv	2020-03-16	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC10020459.phe
BIN_FC10020462	Not_distressed_at_all_from_psychotics,_had_a_positive_experience.	20462	24613	10483	24983	2212	1532	127	4	3	14	ukb_annotations.tsv	2020-03-23	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/10483/24613/phe/BIN_FC10020462.phe
BIN_FC10020487	Never_felt_hated_by_family_member_as_a_child	20487	37855	2005693	24983	9540	6478	604	73	24	85	ukb_annotations.tsv	2020-03-23	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC10020487.phe
BIN_FC10020488	Never_Physically_abused_by_family_as_a_child	20488	37855	2005693	24983	127198	90559	6056	491	189	790	ukb_annotations.tsv	2020-03-22	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC10020488.phe
BIN_FC10020489	Never_Felt_loved_as_a_child	20489	37855	2005693	24983	2311	1472	166	47	8	48	ukb_annotations.tsv	2020-03-23	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC10020489.phe
BIN_FC10020490	Never_Sexually_molested_as_a_child	20490	37855	2005693	24983	141853	100194	7070	730	242	888	ukb_annotations.tsv	2020-03-23	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC10020490.phe
BIN_FC10020491	Never_had_Someone_to_take_to_doctor_when_needed_as_a_child	20491	37855	2005693	24983	3378	2077	241	57	33	112	ukb_annotations.tsv	2020-03-23	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC10020491.phe
BIN_FC10020492	Longest_period_of_mania_or_irritability_less_than_24_hours	20492	37855	2005693	24983	13957	9516	836	66	37	105	ukb_annotations.tsv	2020-03-23	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC10020492.phe
BIN_FC10020521	Never_Physically_abused_by_family_as_a_child	20521	37855	2005693	24983	119236	84058	5784	700	234	829	ukb_annotations.tsv	2020-03-20	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC10020521.phe
BIN_FC10020522	Never_Been_in_a_confiding_relationship_as_an_adult	20522	37855	2005693	24983	14052	8675	1000	307	107	400	ukb_annotations.tsv	2020-03-20	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC10020522.phe
BIN_FC10020523	Never_Physical_violence_by_partner_or_ex-partner_as_an_adult	20523	37855	2005693	24983	136780	96382	6908	730	260	934	ukb_annotations.tsv	2020-03-20	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC10020523.phe
BIN_FC10020524	Never_Sexual_interference_by_partner_or_ex-partner_without_consent_as_an_adult	20524	37855	2005693	24983	147765	104021	7505	806	264	980	ukb_annotations.tsv	2020-03-20	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC10020524.phe
BIN_FC10020525	Never_Able_to_pay_rent/mortgage_as_an_adult	20525	37855	2005693	24983	5628	3563	377	57	26	140	ukb_annotations.tsv	2020-03-20	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC10020525.phe
BIN_FC10020526	Been_in_a_serious_accident_believed_to_be_life-threatening	20526	37855	2005693	24983	15388	10346	1072	111	19	135	ukb_annotations.tsv	2020-03-20	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC10020526.phe
BIN_FC10020527	Been_involved_in_combat_or_exposed_to_war-zone	20527	37855	2005693	24983	5629	3597	494	59	3	63	ukb_annotations.tsv	2020-03-20	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC10020527.phe
BIN_FC10020528	Diagnosed_with_life-threatening_illness	20528	37855	2005693	24983	25595	17953	1407	133	26	118	ukb_annotations.tsv	2020-03-20	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC10020528.phe
BIN_FC10020529	Victim_of_physically_violent_crime	20529	37855	2005693	24983	29950	19916	2204	193	56	254	ukb_annotations.tsv	2020-03-20	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC10020529.phe
BIN_FC10020530	Witnessed_sudden_violent_death	20530	37855	2005693	24983	21209	14706	1268	143	23	133	ukb_annotations.tsv	2020-03-19	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC10020530.phe
BIN_FC10020531	Victim_of_sexual_assault	20531	37855	2005693	24983	23303	15737	1601	169	36	127	ukb_annotations.tsv	2020-03-19	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC10020531.phe
BIN_FC10020536	Weight_changed_during_worst_episode_of_depression	20536	37855	2005693	24983	45222	31246	2539	260	59	291	ukb_annotations.tsv	2020-03-19	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC10020536.phe
BIN_FC10020537	Rarely_have_difficulty_controlling_worry_during_worst_period_of_anxiety	20537	37855	2005693	24983	5007	3434	304	25	4	31	ukb_annotations.tsv	2020-03-19	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC10020537.phe
BIN_FC10020539	Rarely_has_inability_to_stop_worry_during_worst_period_of_anxiety	20539	37855	2005693	24983	5625	3900	342	25	6	28	ukb_annotations.tsv	2020-03-19	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC10020539.phe
BIN_FC10020543	Worried_about_1_thing_during_worst_period_of_anxiety	20543	37855	2005693	24983	20579	14577	1134	63	19	89	ukb_annotations.tsv	2020-03-21	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC10020543.phe
BIN_FC10020544	Social_anxiety_or_social_phobia_diagnosed_by__a_professional	20544	37855	2005693	24983	1962	1364	109	9	1	9	ukb_annotations.tsv	2020-03-21	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC10020544.phe
BIN_FC10020546	Unprescribed_medication_taken_for_depression	20546	37855	2005693	24983	5505	3792	380	30	9	29	ukb_annotations.tsv	2020-03-21	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC10020546.phe
BIN_FC10020547	Talking_based_therapies_taken_for_depression	20547	37855	2005693	24983	34913	24009	2214	170	46	170	ukb_annotations.tsv	2020-03-21	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC10020547.phe
BIN_FC10020548	Manifestations_of_mania_or_irritability_More_talkative_vs_any	20548	37855	2005693	24983	7636	5087	549	56	15	61	ukb_annotations.tsv	2020-03-21	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC10020548.phe
BIN_FC10020549	Unprescribed_medication_taken_for_anxiety	20549	37855	2005693	24983	4081	2787	296	20	2	23	ukb_annotations.tsv	2020-03-21	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC10020549.phe
BIN_FC10020550	Talking_based_therapies_taken_for_anxiety	20550	37855	2005693	24983	20060	13878	1270	89	17	97	ukb_annotations.tsv	2020-03-20	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC10020550.phe
BIN_FC10020551	Addiction_to_sedative,_benzodiazepine_or_sleeping_medication	20551	37855	2005693	24983	586	406	38	0	3	3	ukb_annotations.tsv	2020-03-20	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC10020551.phe
BIN_FC10020552	Other_non-behavioral_addiction	20552	24613	10483	24983	623	394	52	4	3	5	ukb_annotations.tsv	2020-03-20	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/10483/24613/phe/BIN_FC10020552.phe
BIN_FC10021050	Degree_bothered_by_menstrual_cramps_or_other_problems_with_period_in_the_last_3_months	21050	37855	2005693	24983	4852	3079	400	57	10	65	ukb_annotations.tsv	2020-03-20	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC10021050.phe
BIN_FC10021057	Degree_bothered_by_pain/problems_during_intercourse_in_the_last_3_months	21057	37855	2005693	24983	22192	15393	1227	115	50	165	ukb_annotations.tsv	2020-03-20	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN_FC10021057.phe
